id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
49063,154,816,"2021-02-01 08:41:52.846-05",-79.883664,-2.127744,9.203,2.004,4.592,0101000020E6100000C32973F38DF853C0F01472A59E0501C0,V
33097,387,62,"2021-03-15 05:53:35-05",-79.917467,-2.171107,20.31,2.021,10.049,0101000020E6100000310A82C7B7FA53C0F2EEC8586D5E01C0,R
12657,124,440,"2021-02-01 08:41:38.307-05",-79.844932,-2.073455,23.791,1.99,11.955,0101000020E610000002D6AA5D13F653C04AD235936F9600C0,V
27159,375,232,"2021-03-12 11:17:01-05",-79.914782,-2.239424,36.08,1.995,18.085,0101000020E61000000C3ECDC98BFA53C021054F2157EA01C0,V
19758,340,464,"2021-03-12 05:09:58-05",-79.895879,-2.196299,1.317,1.923,0.684,0101000020E6100000158BDF1456F953C068E6C935059201C0,C
79012,179,740,"2021-02-01 08:41:49.861-05",-79.866452,-2.12049,35.729,2.001,17.855,0101000020E610000071E316F373F753C0D8F50B76C3F600C0,V
29426,138,395,"2021-02-01 08:41:36.559-05",-79.838705,-2.072447,31.823,2.001,15.903,0101000020E6100000787FBC57ADF553C0E78BBD175F9400C0,V
50046,155,598,"2021-02-01 08:41:44.263-05",-79.873692,-2.082534,21.683,2.008,10.798,0101000020E6100000B8B1D991EAF753C0EA76F69507A900C0,V
12209,122,579,"2021-02-17 02:54:51-05",-79.883834,-2.142684,21.328,1.996,10.685,0101000020E6100000F1457BBC90F853C0BA4C4D82372401C0,V
16737,328,27,"2021-03-12 02:59:25-05",-79.832962,-2.068301,14.919,2.001,7.455,0101000020E6100000E333D93F4FF553C0D4450A65E18B00C0,V
57344,161,690,"2021-02-01 08:41:47.95-05",-79.872739,-2.106144,26.698,1.979,13.49,0101000020E610000066BCADF4DAF753C03F55850662D900C0,V
32908,385,913,"2021-03-15 03:07:32-05",-79.895499,-2.163495,4.847,2.013,2.407,0101000020E610000072A609DB4FF953C0E6797077D64E01C0,M
17113,329,170,"2021-03-12 02:59:25-05",-79.852129,-2.07564,41.384,2.017,20.517,0101000020E610000049BE124889F653C0D027F224E99A00C0,V
11032,123,16,"2021-02-01 08:41:21.704-05",-79.873974,-2.09816,42.264,2.013,20.995,0101000020E61000007AE3A430EFF753C0F0332E1C08C900C0,V
40263,147,423,"2021-02-01 08:41:37.632-05",-79.842672,-2.072487,8.446,2.029,4.163,0101000020E610000050508A56EEF553C0CB147310749400C0,V
131882,223,766,"2021-02-01 08:41:50.88-05",-79.871002,-2.125017,42.033,1.995,21.069,0101000020E61000000A302C7FBEF753C0618DB3E9080001C0,V
108577,204,280,"2021-02-01 08:41:32.158-05",-79.89517,-2.132479,10.843,2.008,5.4,0101000020E61000000F971C774AF953C018416326510F01C0,V
65547,168,486,"2021-02-01 08:41:40.075-05",-79.854404,-2.075475,39.944,2.015,19.823,0101000020E610000095641D8EAEF653C0265305A3929A00C0,V
20663,352,70,"2021-03-12 07:50:19-05",-79.924127,-2.164295,1.17,1.994,0.587,0101000020E6100000709692E524FB53C0AA2B9FE5795001C0,V
66844,169,582,"2021-02-01 08:41:43.662-05",-79.873789,-2.079269,37.828,1.996,18.952,0101000020E6100000B1A6B228ECF753C068B114C957A200C0,V
16601,127,781,"2021-02-01 08:41:51.543-05",-79.876525,-2.12602,44.158,1.996,22.123,0101000020E6100000174850FC18F853C0A72215C6160201C0,V
42178,148,1137,"2021-02-01 08:42:05.288-05",-79.895025,-2.166297,15.779,2.001,7.885,0101000020E61000008E06F01648F953C020628385935401C0,V
33767,389,41,"2021-03-20 03:00:55-05",-79.844519,-2.073387,9.831,2.025,4.855,0101000020E610000071766B990CF653C0C79C67EC4B9600C0,V
1135,22,971,"2021-02-01 08:41:58.708-05",-79.884392,-2.143701,116.856,2.003,58.34,0101000020E61000000536E7E099F853C05038BBB54C2601C0,V
72011,173,945,"2021-02-01 08:41:57.65-05",-79.882431,-2.140069,18.482,1.983,9.32,0101000020E6100000807EDFBF79F853C0A777F17EDC1E01C0,V
27352,136,723,"2021-02-01 08:41:49.226-05",-79.86915,-2.115652,35.186,2.008,17.523,0101000020E610000061545227A0F753C066BCADF4DAEC00C0,V
87683,186,1004,"2021-02-01 08:41:59.934-05",-79.886544,-2.149175,11.503,2.001,5.748,0101000020E6100000C39D0B23BDF853C0E10B93A9823101C0,V
55558,160,105,"2021-02-01 08:41:25.088-05",-79.868014,-2.12329,47.559,2.001,23.767,0101000020E6100000179E978A8DF753C00664AF777FFC00C0,V
82453,182,578,"2021-02-01 08:41:43.511-05",-79.873829,-2.077865,39.131,2.004,19.526,0101000020E6100000F85278D0ECF753C03A0664AF779F00C0,V
136475,227,555,"2021-02-01 08:41:42.656-05",-79.87267,-2.07315,19.671,2.013,9.772,0101000020E6100000D28C45D3D9F753C0849ECDAACF9500C0,V
79737,180,264,"2021-02-01 08:41:31.558-05",-79.895692,-2.132182,1.349,2.004,0.673,0101000020E61000007CD2890453F953C07FF5B86FB50E01C0,V
12271,239,3,"2021-02-23 17:38:30-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
130011,222,96,"2021-02-01 08:41:24.732-05",-79.865785,-2.121944,19.13,2,9.565,0101000020E610000083177D0569F753C0228C9FC6BDF900C0,V
77992,178,921,"2021-02-01 08:41:56.761-05",-79.882194,-2.133985,32.602,2,16.301,0101000020E61000008EAED2DD75F853C08A3C49BA661201C0,V
73263,174,996,"2021-02-01 08:41:59.634-05",-79.886532,-2.149032,3.724,2.004,1.858,0101000020E6100000E1B6B6F0BCF853C0B47570B0373101C0,V
67963,170,500,"2021-02-01 08:41:40.598-05",-79.857519,-2.075079,35.586,1.999,17.802,0101000020E6100000B62C5F97E1F653C05BEECC04C39900C0,V
55937,160,484,"2021-02-01 08:41:39.979-05",-79.853742,-2.075757,39.844,1.998,19.942,0101000020E61000002F4E7CB5A3F653C0698B6B7C269B00C0,V
50577,155,1129,"2021-02-01 08:42:04.987-05",-79.89509,-2.166884,0.37,1.957,0.189,0101000020E6100000813E912749F953C029CE5147C75501C0,V
133047,224,730,"2021-02-01 08:41:49.485-05",-79.868131,-2.117399,38.292,1.999,19.155,0101000020E6100000346953758FF753C032AA0CE36EF000C0,V
126313,219,1,"2021-02-01 08:41:21.138-05",-79.873924,-2.095539,1.852,1.995,0.928,0101000020E610000021CCED5EEEF753C0BBF083F3A9C300C0,V
5165,58,659,"2021-02-04 03:47:29-05",-79.884614,-2.144264,14.336,2,7.168,0101000020E61000005CE509849DF853C0D1EB4FE2732701C0,V
90093,188,1012,"2021-02-01 08:42:00.257-05",-79.886559,-2.150155,19.217,1.981,9.7,0101000020E61000005EBEF561BDF853C0A4A5F276843301C0,V
18782,129,560,"2021-02-01 08:41:42.843-05",-79.873495,-2.073044,13.493,1.997,6.756,0101000020E61000000D8E9257E7F753C0295AB917989500C0,V
37548,145,110,"2021-02-01 08:41:25.275-05",-79.870024,-2.124465,55.945,1.982,28.226,0101000020E61000000CAF2479AEF753C01EF98381E7FE00C0,V
51379,156,730,"2021-02-01 08:41:49.485-05",-79.868131,-2.117399,38.292,1.999,19.155,0101000020E6100000346953758FF753C032AA0CE36EF000C0,V
25441,135,13,"2021-02-01 08:41:21.593-05",-79.873959,-2.097189,32.063,1.995,16.071,0101000020E6100000DFC2BAF1EEF753C0603FC4060BC700C0,V
8803,66,268,"2021-02-05 03:30:08-05",-79.885367,-2.128789,16.014,1.988,8.055,0101000020E61000004A7D59DAA9F853C025ADF886C20701C0,V
35223,143,187,"2021-02-01 08:41:28.322-05",-79.888804,-2.131774,15.795,1.99,7.937,0101000020E610000074232C2AE2F853C070B4E386DF0D01C0,V
15039,319,349,"2021-03-09 03:01:24-05",-79.873979,-2.096092,15.779,2.021,7.807,0101000020E610000003999D45EFF753C00342EBE1CBC400C0,V
53484,158,433,"2021-02-01 08:41:38.043-05",-79.844057,-2.073124,23.899,1.997,11.967,0101000020E61000006FBDA60705F653C0F06B2409C29500C0,V
104177,200,684,"2021-02-01 08:41:47.727-05",-79.873097,-2.104501,32.528,2.008,16.199,0101000020E6100000164F3DD2E0F753C0C231CB9E04D600C0,V
30176,138,1145,"2021-02-01 08:42:05.583-05",-79.895064,-2.16528,15.42,2.004,7.694,0101000020E6100000EDF483BA48F953C08A7615527E5201C0,V
130243,222,328,"2021-02-01 08:41:34.053-05",-79.832892,-2.068102,8.458,1.995,4.24,0101000020E610000067463F1A4EF553C06956B60F798B00C0,V
50870,156,221,"2021-02-01 08:41:29.924-05",-79.892109,-2.131657,7.636,2.02,3.78,0101000020E6100000E8DD585018F953C0D7506A2FA20D01C0,V
25669,135,241,"2021-02-01 08:41:30.693-05",-79.89417,-2.131186,6.134,2.013,3.047,0101000020E61000001EC4CE143AF953C0618BDD3EAB0C01C0,V
126698,219,386,"2021-02-01 08:41:36.223-05",-79.83659,-2.072739,19.854,1.998,9.937,0101000020E6100000488AC8B08AF553C06326512FF89400C0,V
16037,127,217,"2021-02-01 08:41:29.776-05",-79.891974,-2.131739,6.452,1.988,3.245,0101000020E610000078B81D1A16F953C0A9DC442DCD0D01C0,V
101017,197,1127,"2021-02-01 08:42:04.909-05",-79.895094,-2.167002,3.356,2.003,1.675,0101000020E61000002236583849F953C0C8EE0225055601C0,V
114195,208,1094,"2021-02-01 08:42:03.312-05",-79.892515,-2.166835,19.819,1.992,9.949,0101000020E6100000200C3CF71EF953C012A0A696AD5501C0,V
28021,374,729,"2021-03-12 11:17:01-05",-79.948507,-2.120302,9.631,2.027,4.751,0101000020E6100000BC41B456B4FC53C0AB251DE560F600C0,V
83358,183,282,"2021-02-01 08:41:32.233-05",-79.895072,-2.132245,19.144,1.996,9.591,0101000020E61000002EE411DC48F953C0E6797077D60E01C0,V
25189,367,193,"2021-03-12 09:20:16-05",-79.898316,-2.170175,16.489,1.704,9.677,0101000020E61000004E5E64027EF953C03FC6DCB5845C01C0,C
16055,127,235,"2021-02-01 08:41:30.47-05",-79.89418,-2.131822,10.938,1.998,5.474,0101000020E6100000302FC03E3AF953C0812557B1F80D01C0,V
92459,190,976,"2021-02-01 08:41:58.898-05",-79.885044,-2.145044,16.938,1.997,8.482,0101000020E610000058E1968FA4F853C023D923D40C2901C0,V
74177,175,709,"2021-02-01 08:41:48.655-05",-79.871209,-2.111845,35.184,1.997,17.618,0101000020E6100000C6BE64E3C1F753C0DBC4C9FD0EE500C0,V
37218,144,981,"2021-02-01 08:41:59.081-05",-79.88547,-2.145814,24.199,1.998,12.111,0101000020E6100000B4E55C8AABF853C03D64CA87A02A01C0,V
130528,222,613,"2021-02-01 08:41:44.909-05",-79.873642,-2.08393,25.4,1.993,12.744,0101000020E61000005F9A22C0E9F753C0EB39E97DE3AB00C0,V
82919,182,1044,"2021-02-01 08:42:01.44-05",-79.887657,-2.156872,23.37,1.991,11.738,0101000020E610000031444E5FCFF853C0D0436D1B464101C0,V
27989,137,159,"2021-02-01 08:41:27.267-05",-79.885034,-2.12875,10.193,2.019,5.048,0101000020E61000004776A565A4F853C048E17A14AE0701C0,V
81218,181,544,"2021-02-01 08:41:42.245-05",-79.871539,-2.073302,20.169,2.005,10.059,0101000020E6100000118C834BC7F753C0E4D9E55B1F9600C0,V
95917,193,831,"2021-02-01 08:41:53.403-05",-79.88427,-2.128245,6.191,1.995,3.103,0101000020E61000005FB532E197F853C011018750A50601C0,V
24194,360,866,"2021-03-12 08:44:39-05",-79.895886,-2.186005,4.318,2.008,2.15,0101000020E61000006FBC3B3256F953C0CD237F30F07C01C0,C
18404,129,182,"2021-02-01 08:41:28.133-05",-79.888585,-2.131724,10.8,1.985,5.441,0101000020E6100000D6AD9E93DEF853C054C90050C50D01C0,V
61572,165,114,"2021-02-01 08:41:25.43-05",-79.871729,-2.125304,51.028,1.986,25.694,0101000020E6100000637E6E68CAF753C0C07630629F0001C0,V
58430,162,575,"2021-02-01 08:41:43.4-05",-79.87386,-2.076772,40.23,2.008,20.035,0101000020E610000015527E52EDF753C0F4FC69A33A9D00C0,V
67932,170,469,"2021-02-01 08:41:39.397-05",-79.850329,-2.074429,11.698,2.008,5.825,0101000020E6100000C97553CA6BF653C0EBFD463B6E9800C0,V
7318,63,14,"2021-02-04 08:05:21-05",-79.871532,-2.112104,6.944,2.003,3.466,0101000020E6100000B85A272EC7F753C09B012EC896E500C0,V
62588,165,1130,"2021-02-01 08:42:05.026-05",-79.89509,-2.166879,3.526,2.04,1.728,0101000020E6100000813E912749F953C00D1D3BA8C45501C0,V
8567,66,32,"2021-02-05 03:30:08-05",-79.833639,-2.069412,27.073,2,13.536,0101000020E6100000E46A64575AF553C08099EFE0278E00C0,V
27056,374,251,"2021-03-12 11:17:01-05",-79.920002,-2.239714,29.7,2.001,14.842,0101000020E61000004B901150E1FA53C09225732CEFEA01C0,V
85082,184,805,"2021-02-01 08:41:52.44-05",-79.883235,-2.127384,6.831,2.005,3.407,0101000020E6100000AFEB17EC86F853C0F24410E7E10401C0,V
116083,210,580,"2021-02-01 08:41:43.588-05",-79.873802,-2.078587,37.995,2.003,18.969,0101000020E61000007B4B395FECF753C043209738F2A000C0,V
22611,360,80,"2021-03-12 08:44:39-05",-79.913525,-2.218496,13.454,1.998,6.734,0101000020E610000005C58F3177FA53C05C74B2D47ABF01C0,C
1178,22,1014,"2021-02-01 08:42:00.33-05",-79.886525,-2.15047,18.556,2.001,9.273,0101000020E610000088855AD3BCF853C0A33B889D293401C0,V
5106,58,600,"2021-02-04 03:47:29-05",-79.882334,-2.132394,28.877,1.997,14.46,0101000020E61000008789062978F853C0357EE195240F01C0,V
81160,181,486,"2021-02-01 08:41:40.075-05",-79.854404,-2.075475,39.944,2.015,19.823,0101000020E610000095641D8EAEF653C0265305A3929A00C0,V
38465,145,1027,"2021-02-01 08:42:00.81-05",-79.886132,-2.153135,27.771,2.005,13.851,0101000020E61000001AFCFD62B6F853C0D2FBC6D79E3901C0,V
75521,176,852,"2021-02-01 08:41:54.181-05",-79.884945,-2.12871,6.469,2.009,3.22,0101000020E61000008F705AF0A2F853C06458C51B990701C0,V
18708,335,14,"2021-03-12 04:13:25-05",-79.8970839,-2.1824209,1,1,1,0101000020E6100000291197D269F953C0E7DABC16997501C0,O
81687,181,1013,"2021-02-01 08:42:00.293-05",-79.886545,-2.150299,19.472,2.021,9.635,0101000020E6100000AB5B3D27BDF853C0D7F84CF6CF3301C0,V
17676,329,456,"2021-03-12 02:59:25-05",-79.883347,-2.127417,39.925,2.045,19.523,0101000020E61000004301DBC188F853C0ADA23F34F30401C0,V
109070,204,773,"2021-02-01 08:41:51.246-05",-79.873504,-2.125616,41.647,2.003,20.792,0101000020E6100000363B527DE7F753C0AED51EF6420101C0,V
114703,209,401,"2021-02-01 08:41:36.787-05",-79.840279,-2.072266,2.253,2.017,1.117,0101000020E6100000FF209221C7F553C0E2E65432009400C0,V
109503,205,5,"2021-02-01 08:41:21.292-05",-79.873827,-2.095514,13.574,2.021,6.716,0101000020E610000028D714C8ECF753C02D7B12D89CC300C0,V
24937,366,146,"2021-03-12 09:20:16-05",-79.896419,-2.164731,20.384,2.43,8.388,0101000020E6100000D520CCED5EF953C059198D7C5E5101C0,C
117573,211,869,"2021-02-01 08:41:54.812-05",-79.886024,-2.129087,15.422,2.001,7.707,0101000020E610000027DE019EB4F853C0C4B5DAC35E0801C0,V
38812,146,173,"2021-02-01 08:41:27.796-05",-79.886585,-2.13008,38.378,2.005,19.141,0101000020E6100000F20703CFBDF853C0D1E80E62670A01C0,V
18237,329,741,"2021-03-12 02:59:25-05",-79.89467,-2.167944,20.004,2.001,9.997,0101000020E610000097ADF54542F953C0B3791C06F35701C0,V
89836,188,755,"2021-02-01 08:41:50.472-05",-79.867694,-2.12301,33.614,1.994,16.857,0101000020E6100000DE3B6A4C88F753C0CEA5B8AAECFB00C0,V
7195,62,311,"2021-02-04 07:35:13-05",-79.869485,-2.124194,35.896,2.004,17.912,0101000020E610000034D769A4A5F753C01AE0826C59FE00C0,V
