id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
107041,202,1146,"2021-02-01 08:42:05.621-05",-79.895112,-2.165134,15.499,1.964,7.891,0101000020E61000007590D78349F953C04CA94BC6315201C0,V
66750,169,488,"2021-02-01 08:41:40.15-05",-79.855034,-2.075132,32.803,1.997,16.426,0101000020E6100000F5BD86E0B8F653C0881057CEDE9900C0,V
85463,184,1186,"2021-02-01 08:42:07.12-05",-79.895497,-2.163482,0.926,2.012,0.46,0101000020E6100000A22AA6D24FF953C09CE09BA6CF4E01C0,V
135042,226,323,"2021-02-01 08:41:33.859-05",-79.832715,-2.068405,8.392,2.007,4.181,0101000020E6100000DFF8DA334BF553C02310AFEB178C00C0,V
80096,180,623,"2021-02-01 08:41:45.366-05",-79.873572,-2.08677,38.548,1.999,19.283,0101000020E6100000E2AC889AE8F753C0FD304278B4B100C0,V
86636,185,1158,"2021-02-01 08:42:06.08-05",-79.895552,-2.1643,19.15,1.989,9.628,0101000020E610000083F755B950F953C0C6DCB5847C5001C0,V
22331,357,182,"2021-03-12 08:22:03-05",-79.903248,-2.206061,25.889,2,12.944,0101000020E61000005B0BB3D0CEF953C034D93F4F03A601C0,C
115831,210,328,"2021-02-01 08:41:34.053-05",-79.832892,-2.068102,8.458,1.995,4.24,0101000020E610000067463F1A4EF553C06956B60F798B00C0,V
104450,200,957,"2021-02-01 08:41:58.161-05",-79.883779,-2.142615,27.609,1.992,13.86,0101000020E61000001079CBD58FF853C0325A4755132401C0,V
19543,340,358,"2021-03-12 05:09:58-05",-79.902642,-2.200024,3.892,1.76,2.211,0101000020E6100000BF7FF3E2C4F953C02252D32EA69901C0,C
127885,220,372,"2021-02-01 08:41:35.698-05",-79.834779,-2.073069,15.671,2.005,7.816,0101000020E6100000CE18E6046DF553C0B7CF2A33A59500C0,V
67249,169,987,"2021-02-01 08:41:59.303-05",-79.886035,-2.146927,28.366,1.991,14.247,0101000020E6100000210725CCB4F853C0F4311F10E82C01C0,V
14927,319,292,"2021-03-09 03:01:24-05",-79.873654,-2.082836,18.911,2.009,9.413,0101000020E6100000418177F2E9F753C09F73B7EBA5A900C0,V
8024,63,395,"2021-02-04 08:05:21-05",-79.833335,-2.068164,1.852,2.005,0.923,0101000020E61000002EE7525C55F553C0C91D3691998B00C0,V
8172,65,36,"2021-02-04 08:06:06-05",-79.871734,-2.109527,38.654,1.782,21.691,0101000020E6100000EC33677DCAF753C0603B18B14FE000C0,C
5112,58,606,"2021-02-04 03:47:29-05",-79.882175,-2.134042,33.01,2.005,16.464,0101000020E61000005396218E75F853C0CE52B29C841201C0,V
31300,385,76,"2021-03-15 03:07:32-05",-79.835535,-2.073237,28.367,1.996,14.212,0101000020E610000074EACA6779F553C073DBBE47FD9500C0,M
17483,128,462,"2021-02-01 08:41:39.13-05",-79.849329,-2.074214,31.964,1.999,15.99,0101000020E6100000D7A205685BF653C0253E7782FD9700C0,V
29647,377,139,"2021-03-12 11:23:02-05",-79.900988,-2.197684,3.855,1.986,1.941,0101000020E6100000A98592C9A9F953C02B8A5759DB9401C0,C
15223,318,505,"2021-03-09 03:01:24-05",-79.882467,-2.124287,42.769,2.058,20.782,0101000020E61000002733DE567AF853C02A8BC22E8AFE00C0,V
120411,214,104,"2021-02-01 08:41:25.051-05",-79.867677,-2.123085,43.807,1.998,21.925,0101000020E6100000739F1C0588F753C079060DFD13FC00C0,V
80186,180,713,"2021-02-01 08:41:48.803-05",-79.870662,-2.113,34.843,1.986,17.544,0101000020E6100000ADF71BEDB8F753C08195438B6CE700C0,V
54936,159,684,"2021-02-01 08:41:47.727-05",-79.873097,-2.104501,32.528,2.008,16.199,0101000020E6100000164F3DD2E0F753C0C231CB9E04D600C0,V
110078,205,580,"2021-02-01 08:41:43.588-05",-79.873802,-2.078587,37.995,2.003,18.969,0101000020E61000007B4B395FECF753C043209738F2A000C0,V
106820,202,925,"2021-02-01 08:41:56.909-05",-79.882084,-2.135182,39.23,2.009,19.527,0101000020E6100000CB14731074F853C01F10E84CDA1401C0,V
12568,124,351,"2021-02-01 08:41:34.906-05",-79.833672,-2.069224,27.986,2.005,13.958,0101000020E6100000D2E5CDE15AF553C054C90050C58D00C0,V
65700,168,639,"2021-02-01 08:41:45.962-05",-79.873802,-2.092014,35.861,2.011,17.832,0101000020E61000007B4B395FECF753C0723106D671BC00C0,V
17561,328,453,"2021-03-12 02:59:25-05",-79.882457,-2.126819,38.943,2.033,19.155,0101000020E610000015C8EC2C7AF853C065170CAEB90301C0,V
34051,142,216,"2021-02-01 08:41:29.739-05",-79.891899,-2.131834,13.455,1.948,6.907,0101000020E610000072158BDF14F953C0C501F4FBFE0D01C0,V
29776,379,88,"2021-03-12 11:43:13-05",-79.887616,-2.106161,38.419,1.997,19.238,0101000020E610000001DA56B3CEF853C0A0E238F06AD900C0,V
121991,215,483,"2021-02-01 08:41:39.942-05",-79.853387,-2.075829,40.243,2.009,20.031,0101000020E610000038F581E49DF653C003B5183C4C9B00C0,V
33013,386,84,"2021-03-15 05:53:35-05",-79.912373,-2.176284,60.766,2.016,30.141,0101000020E61000003830B95164FA53C0EA76F695076901C0,R
111234,206,535,"2021-02-01 08:41:41.906-05",-79.86998,-2.073525,22.63,2.001,11.309,0101000020E6100000240B98C0ADF753C0D8817346949600C0,V
96615,194,328,"2021-02-01 08:41:34.053-05",-79.832892,-2.068102,8.458,1.995,4.24,0101000020E610000067463F1A4EF553C06956B60F798B00C0,V
131808,223,692,"2021-02-01 08:41:48.024-05",-79.872632,-2.106624,29.938,1.999,14.976,0101000020E61000005B5CE333D9F753C0E8BF07AF5DDA00C0,V
123303,216,594,"2021-02-01 08:41:44.114-05",-79.873719,-2.081902,17.131,1.988,8.617,0101000020E610000034B91803EBF753C0E1D05B3CBCA700C0,V
51287,156,638,"2021-02-01 08:41:45.924-05",-79.87378,-2.091717,34.752,1.989,17.472,0101000020E610000087F9F202ECF753C0DAE55B1FD6BB00C0,V
27050,136,421,"2021-02-01 08:41:37.556-05",-79.842289,-2.072381,23.407,1.98,11.822,0101000020E6100000F4311F10E8F553C070D05E7D3C9400C0,V
2086,26,707,"2021-02-02 03:51:17-05",-79.886592,-2.149535,17.436,2.017,8.644,0101000020E61000004B395FECBDF853C0E0DBF4673F3201C0,M
129450,221,736,"2021-02-01 08:41:49.713-05",-79.867134,-2.11926,39.738,2.001,19.859,0101000020E6100000FACF9A1F7FF753C087C43D963EF400C0,V
88653,187,773,"2021-02-01 08:41:51.246-05",-79.873504,-2.125616,41.647,2.003,20.792,0101000020E6100000363B527DE7F753C0AED51EF6420101C0,V
91237,189,955,"2021-02-01 08:41:58.087-05",-79.883519,-2.142144,28.94,1.997,14.491,0101000020E6100000429946938BF853C0BC94BA641C2301C0,V
130144,222,229,"2021-02-01 08:41:30.246-05",-79.893189,-2.132259,21.966,2.001,10.977,0101000020E6100000680932022AF953C035D07CCEDD0E01C0,V
50761,156,112,"2021-02-01 08:41:25.349-05",-79.87088,-2.124954,51.363,2.02,25.427,0101000020E610000064AF777FBCF753C0FA08FCE1E7FF00C0,V
111823,206,1124,"2021-02-01 08:42:04.624-05",-79.895164,-2.167535,22.67,1.997,11.352,0101000020E61000009E23F25D4AF953C09E7B0F971C5701C0,V
14737,319,198,"2021-03-09 03:01:24-05",-79.856659,-2.074624,29.622,1.974,15.006,0101000020E6100000BD344580D3F653C040F9BB77D49800C0,V
96352,194,65,"2021-02-01 08:41:23.565-05",-79.871379,-2.111235,36.89,1.978,18.65,0101000020E6100000F5DA6CACC4F753C04F5DF92CCFE300C0,V
2394,31,37,"2021-02-02 06:57:18-05",-79.895637,-2.164357,2.672,2.003,1.334,0101000020E61000009A05DA1D52F953C00AF31E679A5001C0,O
81196,181,522,"2021-02-01 08:41:41.422-05",-79.86491,-2.074252,46.727,2.011,23.236,0101000020E6100000EFFE78AF5AF753C0FD4CBD6E119800C0,V
37656,145,218,"2021-02-01 08:41:29.813-05",-79.89201,-2.131694,2.881,2.009,1.434,0101000020E61000001E6D1CB116F953C0A9A27895B50D01C0,V
105822,201,1128,"2021-02-01 08:42:04.95-05",-79.895094,-2.166914,0.555,2,0.277,0101000020E61000002236583849F953C0D3F4D901D75501C0,V
67513,170,50,"2021-02-01 08:41:23.004-05",-79.872509,-2.107005,18.877,1.985,9.51,0101000020E6100000CD1DFD2FD7F753C05E11FC6F25DB00C0,V
18986,340,84,"2021-03-12 05:09:58-05",-79.9332,-2.198475,5.087,1.763,2.885,0101000020E610000024287E8CB9FB53C0BC96900F7A9601C0,C
55443,159,1191,"2021-02-01 08:42:07.305-05",-79.895452,-2.163452,0.414,2.021,0.204,0101000020E6100000D2C8E7154FF953C0F1B913ECBF4E01C0,V
134107,225,589,"2021-02-01 08:41:43.924-05",-79.87375,-2.081027,16.503,1.971,8.373,0101000020E610000052B81E85EBF753C073BED87BF1A500C0,V
7755,63,258,"2021-02-04 08:05:21-05",-79.855234,-2.074995,31.481,1.99,15.82,0101000020E6100000581B6327BCF653C07DE882FA969900C0,V
90402,189,120,"2021-02-01 08:41:25.655-05",-79.874579,-2.125729,49.456,1.999,24.74,0101000020E61000002DB1321AF9F753C03145B9347E0101C0,V
76064,177,194,"2021-02-01 08:41:28.589-05",-79.889704,-2.132299,22.515,1.993,11.297,0101000020E6100000B4C70BE9F0F853C0195932C7F20E01C0,V
126632,219,320,"2021-02-01 08:41:33.748-05",-79.832402,-2.068402,11.858,2.011,5.896,0101000020E610000000C8091346F553C012D90759168C00C0,V
25296,134,1069,"2021-02-01 08:42:02.378-05",-79.890939,-2.162515,27.01,1.986,13.6,0101000020E6100000C8EE022505F953C022E010AAD44C01C0,V
86956,186,277,"2021-02-01 08:41:32.047-05",-79.895415,-2.132326,15.797,2.005,7.878,0101000020E61000004356B77A4EF953C0B24813EF000F01C0,V
96412,194,125,"2021-02-01 08:41:25.844-05",-79.876454,-2.125975,34.075,1.974,17.262,0101000020E6100000B29C84D217F853C0A7E8482EFF0101C0,V
23995,133,969,"2021-02-01 08:41:58.627-05",-79.884344,-2.143689,5.038,1.979,2.545,0101000020E61000007C9A931799F853C00C5C1E6B462601C0,V
22760,361,83,"2021-03-12 08:44:39-05",-79.913118,-2.218545,18.432,2.019,9.129,0101000020E6100000E4D87A8670FA53C073A25D8594BF01C0,C
91359,189,1077,"2021-02-01 08:42:02.676-05",-79.891934,-2.164224,20.807,1.965,10.589,0101000020E6100000310C587215F953C016BF29AC545001C0,V
117065,211,361,"2021-02-01 08:41:35.287-05",-79.834262,-2.071007,29.244,1.997,14.644,0101000020E6100000EA92718C64F553C0EC4B361E6C9100C0,V
17528,128,507,"2021-02-01 08:41:40.86-05",-79.859577,-2.075787,35.392,2.005,17.652,0101000020E610000034D93F4F03F753C014B2F336369B00C0,V
47048,153,2,"2021-02-01 08:41:21.179-05",-79.873937,-2.095549,2.672,2.001,1.335,0101000020E6100000EB707495EEF753C0F452B131AFC300C0,V
23126,360,333,"2021-03-12 08:44:39-05",-79.901738,-2.215154,6.671,0.031,215.209,0101000020E6100000DEE34C13B6F953C024D40CA9A2B801C0,C
120065,213,959,"2021-02-01 08:41:58.235-05",-79.884014,-2.143052,22.457,1.986,11.308,0101000020E610000031CD74AF93F853C0E6046D72F82401C0,V
6318,59,942,"2021-02-04 07:17:17-05",-79.895672,-2.164649,3.564,1.994,1.787,0101000020E610000059FCA6B052F953C0868DB27E335101C0,O
111470,206,771,"2021-02-01 08:41:51.164-05",-79.872775,-2.12553,40.659,1.996,20.37,0101000020E61000000D71AC8BDBF753C0C55565DF150101C0,V
96617,194,330,"2021-02-01 08:41:34.127-05",-79.832935,-2.067944,7.669,1.997,3.84,0101000020E6100000672C9ACE4EF553C0E6AC4F39268B00C0,V
28343,137,513,"2021-02-01 08:41:41.086-05",-79.861459,-2.075059,42.662,2.001,21.32,0101000020E610000012F6ED2422F753C0E9297288B89900C0,V
11055,121,11,"2021-02-17 02:54:51-05",-79.832367,-2.068927,12.812,5.118,2.503,0101000020E610000042D13C8045F553C0BB7D5699298D00C0,V
23586,133,560,"2021-02-01 08:41:42.843-05",-79.873495,-2.073044,13.493,1.997,6.756,0101000020E61000000D8E9257E7F753C0295AB917989500C0,V
42705,149,463,"2021-02-01 08:41:39.168-05",-79.849645,-2.074252,24.96,1.994,12.517,0101000020E61000006F0D6C9560F653C0FD4CBD6E119800C0,V
62661,166,2,"2021-02-01 08:41:21.179-05",-79.873937,-2.095549,2.672,2.001,1.335,0101000020E6100000EB707495EEF753C0F452B131AFC300C0,V
80170,180,697,"2021-02-01 08:41:48.21-05",-79.872255,-2.108015,33.186,1.997,16.618,0101000020E610000070B1A206D3F753C0CCD1E3F736DD00C0,V
112432,207,532,"2021-02-01 08:41:41.794-05",-79.868965,-2.073667,38.136,2.004,19.03,0101000020E61000009817601F9DF753C0FF5A5EB9DE9600C0,V
19271,340,221,"2021-03-12 05:09:58-05",-79.921758,-2.195129,13.057,1.201,10.872,0101000020E6100000E3344415FEFA53C06D020CCB9F8F01C0,C
44735,151,91,"2021-02-01 08:41:24.543-05",-79.866379,-2.120522,41.77,2.007,20.812,0101000020E61000003CBCE7C072F753C08D96033DD4F600C0,V
37841,145,403,"2021-02-01 08:41:36.867-05",-79.840362,-2.072264,10.748,1.997,5.382,0101000020E610000046B3B27DC8F553C0D76CE525FF9300C0,V
101655,198,564,"2021-02-01 08:41:42.991-05",-79.873749,-2.073454,26.074,1.98,13.169,0101000020E61000006AFAEC80EBF753C04415FE0C6F9600C0,V
65026,167,1166,"2021-02-01 08:42:06.375-05",-79.89578,-2.163869,0.37,2.029,0.182,0101000020E61000004C1AA37554F953C034A0DE8C9A4F01C0,V
34049,142,214,"2021-02-01 08:41:29.627-05",-79.891669,-2.132129,21.904,2.001,10.946,0101000020E6100000D976DA1A11F953C052D32EA6990E01C0,V
40364,147,524,"2021-02-01 08:41:41.496-05",-79.865747,-2.074144,46.386,1.999,23.204,0101000020E61000000CE71A6668F753C0978E39CFD89700C0,V
127218,219,906,"2021-02-01 08:41:56.206-05",-79.883714,-2.133157,9.817,2.003,4.901,0101000020E61000001C412AC58EF853C027DE019EB41001C0,V
22133,357,81,"2021-03-12 08:22:03-05",-79.921362,-2.20385,25.349,1.923,13.182,0101000020E6100000BD715298F7FA53C01A51DA1B7CA101C0,C
63348,166,689,"2021-02-01 08:41:47.913-05",-79.87279,-2.105899,27.985,1.988,14.077,0101000020E6100000A79196CADBF753C0CE6E2D93E1D800C0,V
39592,403,5,"2021-03-26 01:11:43-05",-79.920344,-2.087306,1.446,1.002,1.443,0101000020E6100000784485EAE6FA53C0E4F4F57CCDB200C0,O
27859,374,651,"2021-03-12 11:17:01-05",-79.946725,-2.13641,29.947,1.973,15.178,0101000020E61000008F53742497FC53C065C746205E1701C0,V
118782,212,877,"2021-02-01 08:41:55.127-05",-79.88591,-2.129575,16.696,2.013,8.294,0101000020E6100000C24CDBBFB2F853C09A081B9E5E0901C0,V
124406,217,496,"2021-02-01 08:41:40.448-05",-79.856625,-2.074642,26.664,1.962,13.59,0101000020E6100000E7FBA9F1D2F653C0A643A7E7DD9800C0,V
47029,152,1184,"2021-02-01 08:42:07.045-05",-79.895494,-2.163484,0.944,2.003,0.471,0101000020E6100000E9F010C64FF953C0A75A0BB3D04E01C0,V
108783,204,486,"2021-02-01 08:41:40.075-05",-79.854404,-2.075475,39.944,2.015,19.823,0101000020E610000095641D8EAEF653C0265305A3929A00C0,V
99054,196,365,"2021-02-01 08:41:35.438-05",-79.834604,-2.072007,28.824,2.005,14.376,0101000020E61000001747E5266AF553C022AAF067789300C0,V
51331,156,682,"2021-02-01 08:41:47.653-05",-79.873214,-2.104012,29.17,2.004,14.556,0101000020E6100000331AF9BCE2F753C0E621533E04D500C0,V
61771,165,313,"2021-02-01 08:41:33.486-05",-79.831842,-2.068549,19.215,2.021,9.507,0101000020E61000001C5C3AE63CF553C05663096B638C00C0,V
18306,129,84,"2021-02-01 08:41:24.28-05",-79.867744,-2.118009,51.065,2.007,25.443,0101000020E61000003753211E89F753C0BE11DDB3AEF100C0,V
92760,191,76,"2021-02-01 08:41:23.979-05",-79.869535,-2.114875,41.533,2.024,20.52,0101000020E61000008DEE2076A6F753C02506819543EB00C0,V
58268,162,413,"2021-02-01 08:41:37.249-05",-79.841304,-2.072215,15.915,1.996,7.973,0101000020E61000009D7FBBECD7F553C0C03E3A75E59300C0,V
26765,136,136,"2021-02-01 08:41:26.276-05",-79.880064,-2.12649,36.667,2.02,18.152,0101000020E6100000C498F4F752F853C0172B6A300D0301C0,V
32688,141,54,"2021-02-01 08:41:23.153-05",-79.872312,-2.107769,27.725,2.001,13.856,0101000020E610000022FAB5F5D3F753C0552E54FEB5DC00C0,V
30674,139,442,"2021-02-01 08:41:38.381-05",-79.845257,-2.073709,27.22,2,13.61,0101000020E6100000C4EDD0B018F653C0EE5D83BEF49600C0,V
31821,384,401,"2021-03-15 03:07:32-05",-79.871539,-2.11099,36.177,1.989,18.188,0101000020E6100000118C834BC7F753C0DE76A1B94EE300C0,M
68743,171,79,"2021-02-01 08:41:24.092-05",-79.868917,-2.115887,50.034,1.992,25.117,0101000020E61000000F7C0C569CF753C09E40D82956ED00C0,V
19792,130,369,"2021-02-01 08:41:35.587-05",-79.834759,-2.072915,2.779,1.998,1.391,0101000020E6100000AB4203B16CF553C04C1AA375549500C0,V
134437,225,919,"2021-02-01 08:41:56.687-05",-79.882224,-2.133529,27.333,2.004,13.639,0101000020E6100000C3EFA65B76F853C0698A00A7771101C0,V
16017,319,838,"2021-03-09 03:01:24-05",-79.891407,-2.163275,17.765,2.049,8.67,0101000020E61000003B1BF2CF0CF953C003098A1F634E01C0,V
53227,158,176,"2021-02-01 08:41:27.908-05",-79.887445,-2.130804,39.207,1.991,19.692,0101000020E6100000EBFF1CE6CBF853C0E57CB1F7E20B01C0,V
80302,180,829,"2021-02-01 08:41:53.329-05",-79.884127,-2.128129,9.084,1.985,4.576,0101000020E6100000AEA0698995F853C07D5A457F680601C0,V
46797,152,952,"2021-02-01 08:41:57.969-05",-79.883132,-2.141444,28.544,1.967,14.511,0101000020E61000004583143C85F853C030B95164AD2101C0,V
118702,212,797,"2021-02-01 08:41:52.136-05",-79.881942,-2.126742,31.168,1.986,15.694,0101000020E610000001BEDBBC71F853C0B03C484F910301C0,V
93626,191,942,"2021-02-01 08:41:57.54-05",-79.882214,-2.139489,22.513,1.997,11.273,0101000020E6100000B284B53176F853C0C636A968AC1D01C0,V
70622,172,757,"2021-02-01 08:41:50.546-05",-79.8682,-2.123322,38.074,2.001,19.027,0101000020E6100000C898BB9690F753C0BC04A73E90FC00C0,V
109970,205,472,"2021-02-01 08:41:39.509-05",-79.850627,-2.074559,24.679,2.004,12.315,0101000020E61000000E863AAC70F653C0CEFA9463B29800C0,V
67812,170,349,"2021-02-01 08:41:34.831-05",-79.833675,-2.068714,28.91,2.001,14.448,0101000020E61000008A1F63EE5AF553C00038F6ECB98C00C0,V
128414,220,901,"2021-02-01 08:41:56.017-05",-79.883809,-2.132364,25.655,2.012,12.751,0101000020E610000045BA9F5390F853C08A5759DB140F01C0,V
45055,151,411,"2021-02-01 08:41:37.175-05",-79.841214,-2.07226,7.558,1.994,3.79,0101000020E6100000FDBB3E73D6F553C0C078060DFD9300C0,V
72166,173,1100,"2021-02-01 08:42:03.538-05",-79.893287,-2.166945,21.059,2,10.529,0101000020E610000049BC3C9D2BF953C084D89942E75501C0,V
91778,190,295,"2021-02-01 08:41:32.806-05",-79.89417,-2.131164,16.484,2.001,8.237,0101000020E61000001EC4CE143AF953C0E44C13B69F0C01C0,V
19753,341,410,"2021-03-12 05:09:58-05",-79.898044,-2.201192,8.127,1.706,4.764,0101000020E61000009E978A8D79F953C012BC218D0A9C01C0,C
93952,192,67,"2021-02-01 08:41:23.64-05",-79.871129,-2.11185,37.957,2.005,18.931,0101000020E61000003866D993C0F753C0F775E09C11E500C0,V
16572,327,126,"2021-03-12 02:34:03-05",-79.867694,-2.118131,42.742,3.961,10.79,0101000020E6100000DE3B6A4C88F753C074266DAAEEF100C0,V
71450,173,384,"2021-02-01 08:41:36.148-05",-79.836437,-2.07294,14.808,1.996,7.419,0101000020E6100000850A0E2F88F553C0DA8F1491619500C0,V
23102,360,321,"2021-03-12 08:44:39-05",-79.902136,-2.216584,18.381,0.23,79.92,0101000020E6100000D522A298BCF953C0E6B1666490BB01C0,C
105713,201,1019,"2021-02-01 08:42:00.514-05",-79.886375,-2.151407,22.277,2.001,11.133,0101000020E61000007D3F355EBAF853C072158BDF143601C0,V
98184,195,696,"2021-02-01 08:41:48.173-05",-79.872334,-2.107707,32.905,1.996,16.485,0101000020E6100000164CFC51D4F753C0F566D47C95DC00C0,V
78940,179,668,"2021-02-01 08:41:47.134-05",-79.873942,-2.100606,38.875,2.001,19.428,0101000020E610000074266DAAEEF753C04240BE840ACE00C0,V
100879,197,989,"2021-02-01 08:41:59.377-05",-79.8862,-2.14738,34.024,1.991,17.089,0101000020E6100000C66D3480B7F853C004ADC090D52D01C0,V
27397,136,768,"2021-02-01 08:41:50.954-05",-79.871699,-2.125319,40.571,2.009,20.194,0101000020E61000002E3D9AEAC9F753C0168A743FA70001C0,V
27592,136,963,"2021-02-01 08:41:58.384-05",-79.884325,-2.143649,0.785,2.001,0.392,0101000020E61000004182E2C798F853C028D36872312601C0,V
22146,356,163,"2021-03-12 08:22:03-05",-79.906921,-2.205038,13.477,1.994,6.758,0101000020E61000008FC360FE0AFA53C07C7F83F6EAA301C0,C
50787,156,138,"2021-02-01 08:41:26.35-05",-79.880729,-2.126584,37.673,2.001,18.827,0101000020E6100000E2E82ADD5DF853C02D93E1783E0301C0,V
119399,213,293,"2021-02-01 08:41:32.73-05",-79.89414,-2.131414,12.429,1.999,6.217,0101000020E6100000E882FA9639F953C071E481C8220D01C0,V
101076,197,1186,"2021-02-01 08:42:07.12-05",-79.895497,-2.163482,0.926,2.012,0.46,0101000020E6100000A22AA6D24FF953C09CE09BA6CF4E01C0,V
21668,131,1044,"2021-02-01 08:42:01.44-05",-79.887657,-2.156872,23.37,1.991,11.738,0101000020E610000031444E5FCFF853C0D0436D1B464101C0,V
58090,162,235,"2021-02-01 08:41:30.47-05",-79.89418,-2.131822,10.938,1.998,5.474,0101000020E6100000302FC03E3AF953C0812557B1F80D01C0,V
12864,124,647,"2021-02-01 08:41:46.26-05",-79.87393,-2.094564,30.783,1.989,15.477,0101000020E6100000923F1878EEF753C014083BC5AAC100C0,V
73469,175,1,"2021-02-01 08:41:21.138-05",-79.873924,-2.095539,1.852,1.995,0.928,0101000020E610000021CCED5EEEF753C0BBF083F3A9C300C0,V
