id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
2121,26,742,"2021-02-02 03:51:17-05",-79.886125,-2.152746,20.654,2.003,10.311,0101000020E6100000C1CAA145B6F853C02FC214E5D23801C0,M
86665,185,1187,"2021-02-01 08:42:07.157-05",-79.895497,-2.163477,1.186,2.001,0.592,0101000020E6100000A22AA6D24FF953C07F2F8507CD4E01C0,V
11846,123,830,"2021-02-01 08:41:53.366-05",-79.884207,-2.128194,7.234,2.005,3.608,0101000020E61000003CF9F4D896F853C0EF586C938A0601C0,V
20880,351,253,"2021-03-12 07:50:19-05",-79.894926,-2.188201,14.155,1.998,7.084,0101000020E6100000C495B37746F953C09198A0866F8101C0,V
67215,169,953,"2021-02-01 08:41:58.006-05",-79.88326,-2.14168,30.434,2.028,15.006,0101000020E61000005C77F35487F853C06EFAB31F292201C0,V
84250,183,1174,"2021-02-01 08:42:06.673-05",-79.895767,-2.163784,6.874,2.028,3.389,0101000020E610000082751C3F54F953C051DD5CFC6D4F01C0,V
26639,136,10,"2021-02-01 08:41:21.48-05",-79.873939,-2.096447,25.956,2.013,12.894,0101000020E6100000BBECD79DEEF753C0E560360186C500C0,V
69602,171,938,"2021-02-01 08:41:57.389-05",-79.881942,-2.138369,31.823,2.005,15.872,0101000020E610000001BEDBBC71F853C0E63DCE34611B01C0,V
110482,205,984,"2021-02-01 08:41:59.192-05",-79.885765,-2.146375,23.535,1.999,11.773,0101000020E610000041BCAE5FB0F853C0B29DEFA7C62B01C0,V
37215,394,585,"2021-03-22 01:53:42-05",-80.240321,-2.308497,46.849,2.005,23.366,0101000020E6100000B0E2546B610F54C01A506F46CD7702C0,M
29071,374,1260,"2021-03-12 11:17:01-05",-79.903839,-2.162672,18.783,1.993,9.424,0101000020E61000005C76887FD8F953C09FCC3FFA264D01C0,V
6817,61,333,"2021-02-04 07:34:53-05",-79.868905,-2.115714,40.476,1.998,20.258,0101000020E61000002D95B7239CF753C0C7832D76FBEC00C0,C
26549,372,108,"2021-03-12 11:03:27-05",-79.895959,-2.180091,0.855,1.689,0.506,0101000020E6100000A4E36A6457F953C0766EDA8CD37001C0,C
21070,131,446,"2021-02-01 08:41:38.529-05",-79.845984,-2.073861,3.906,1.998,1.955,0101000020E61000001D3C139A24F653C04E999B6F449700C0,V
65427,168,366,"2021-02-01 08:41:35.475-05",-79.834685,-2.072267,25.087,1.992,12.594,0101000020E61000008D5DA27A6BF553C0E8A38CB8009400C0,V
749,22,585,"2021-02-01 08:41:43.773-05",-79.873764,-2.080262,21.868,2,10.934,0101000020E6100000041BD7BFEBF753C075E4486760A400C0,V
61018,164,761,"2021-02-01 08:41:50.693-05",-79.869379,-2.12406,41.999,1.994,21.062,0101000020E61000001135D1E7A3F753C020EF552B13FE00C0,V
134049,225,531,"2021-02-01 08:41:41.757-05",-79.86859,-2.073725,40.624,1.994,20.373,0101000020E61000007DE882FA96F753C0492EFF21FD9600C0,V
41909,148,868,"2021-02-01 08:41:54.775-05",-79.885947,-2.128952,18.95,2.001,9.47,0101000020E610000051BF0B5BB3F853C0C40776FC170801C0,V
123572,216,863,"2021-02-01 08:41:54.589-05",-79.88537,-2.128827,10.377,2.003,5.181,0101000020E610000002B7EEE6A9F853C0FDBB3E73D60701C0,V
18362,331,15,"2021-03-12 03:13:19-05",-79.894732,-2.16782,7.687,1.991,3.861,0101000020E6100000D2AB014A43F953C0F2EA1C03B25701C0,V
16601,327,141,"2021-03-12 02:34:03-05",-79.864935,-2.123075,42.45,1.985,21.385,0101000020E61000009C8A54185BF753C040A4DFBE0EFC00C0,V
45538,151,894,"2021-02-01 08:41:55.756-05",-79.883962,-2.131022,30.824,1.993,15.466,0101000020E6100000083A5AD592F853C0BD732843550C01C0,V
71505,173,439,"2021-02-01 08:41:38.27-05",-79.844766,-2.073449,22.051,2.013,10.954,0101000020E610000075B169A510F653C02864E76D6C9600C0,V
117163,211,459,"2021-02-01 08:41:39.014-05",-79.848457,-2.074125,32.747,1.975,16.581,0101000020E6100000FCC3961E4DF653C02B8716D9CE9700C0,V
29676,379,6,"2021-03-12 11:43:13-05",-79.902157,-2.091797,0.917,6.01,0.152,0101000020E6100000E1B6B6F0BCF953C0A1F7C61000BC00C0,V
75486,176,817,"2021-02-01 08:41:52.884-05",-79.88372,-2.12779,9.725,1.982,4.906,0101000020E61000008DB454DE8EF853C0F60B76C3B60501C0,V
88288,187,408,"2021-02-01 08:41:37.063-05",-79.841009,-2.072269,5.383,1.998,2.694,0101000020E610000011A96917D3F553C0F31DFCC4019400C0,V
30208,380,241,"2021-03-12 11:43:13-05",-79.887626,-2.156761,38.847,2.008,19.346,0101000020E6100000134548DDCEF853C0594E42E90B4101C0,V
51247,156,598,"2021-02-01 08:41:44.263-05",-79.873692,-2.082534,21.683,2.008,10.798,0101000020E6100000B8B1D991EAF753C0EA76F69507A900C0,V
122401,215,893,"2021-02-01 08:41:55.719-05",-79.884017,-2.130725,33.788,2,16.894,0101000020E6100000EA060ABC93F853C024287E8CB90B01C0,V
37194,394,574,"2021-03-22 01:53:42-05",-80.23845,-2.30448,45.986,1.997,23.027,0101000020E6100000CCEEC9C3420F54C0E449D235936F02C0,M
129824,221,1110,"2021-02-01 08:42:03.911-05",-79.893815,-2.167842,20.124,2.001,10.056,0101000020E6100000276BD44334F953C06F29E78BBD5701C0,V
19579,130,156,"2021-02-01 08:41:27.156-05",-79.884935,-2.128701,6.387,2,3.193,0101000020E61000007D0569C6A2F853C031B3CF63940701C0,V
59479,163,423,"2021-02-01 08:41:37.632-05",-79.842672,-2.072487,8.446,2.029,4.163,0101000020E610000050508A56EEF553C0CB147310749400C0,V
684,22,520,"2021-02-01 08:41:41.348-05",-79.86408,-2.074359,46.862,2.001,23.419,0101000020E61000002C4833164DF753C05D4E0988499800C0,V
24151,360,845,"2021-03-12 08:44:39-05",-79.895473,-2.186066,2.617,1.998,1.309,0101000020E6100000DD5CFC6D4FF953C0272EC72B107D01C0,C
15057,126,438,"2021-02-01 08:41:38.233-05",-79.844625,-2.073481,18.535,1.992,9.304,0101000020E6100000931804560EF653C0DE04DF347D9600C0,V
15783,126,1164,"2021-02-01 08:42:06.301-05",-79.895782,-2.16387,0.523,1.992,0.263,0101000020E61000001C96067E54F953C03A5D16139B4F01C0,V
7659,63,209,"2021-02-04 08:05:21-05",-79.871077,-2.073505,29.209,1.998,14.619,0101000020E61000000FD3BEB9BFF753C066BD18CA899600C0,V
24196,133,1170,"2021-02-01 08:42:06.523-05",-79.895787,-2.163855,0.37,1.999,0.185,0101000020E6100000A54BFF9254F953C0E449D235934F01C0,V
59085,163,29,"2021-02-01 08:41:22.192-05",-79.873387,-2.103139,38.016,1.999,19.017,0101000020E610000019709692E5F753C083893F8A3AD300C0,V
82797,182,922,"2021-02-01 08:41:56.798-05",-79.88217,-2.134257,34.212,2.001,17.097,0101000020E6100000CAE0287975F853C094128255F51201C0,V
27010,136,381,"2021-02-01 08:41:36.035-05",-79.836307,-2.073042,4.641,2.001,2.319,0101000020E61000009E9ACB0D86F553C01EE0490B979500C0,V
73560,175,92,"2021-02-01 08:41:24.582-05",-79.866206,-2.120855,40.777,1.997,20.419,0101000020E610000056664AEB6FF753C0F37684D382F700C0,V
129271,221,557,"2021-02-01 08:41:42.732-05",-79.872994,-2.073105,19.334,2.005,9.643,0101000020E6100000ACE63922DFF753C084640113B89500C0,V
16104,318,946,"2021-03-09 03:01:24-05",-79.895519,-2.163545,0.741,2.008,0.369,0101000020E6100000957CEC2E50F953C0026553AEF04E01C0,V
35568,143,532,"2021-02-01 08:41:41.794-05",-79.868965,-2.073667,38.136,2.004,19.03,0101000020E61000009817601F9DF753C0FF5A5EB9DE9600C0,V
77625,178,554,"2021-02-01 08:41:42.619-05",-79.872559,-2.073166,16.608,1.986,8.362,0101000020E61000002635B401D8F753C0DF6E490ED89500C0,V
14739,319,199,"2021-03-09 03:01:24-05",-79.85688,-2.074715,34.381,1.992,17.259,0101000020E61000002D26361FD7F653C0452A8C2D049900C0,V
39229,394,1590,"2021-03-22 01:53:42-05",-79.886542,-2.12999,29.249,1.994,14.668,0101000020E6100000F321A81ABDF853C0D1747632380A01C0,M
14782,319,220,"2021-03-09 03:01:24-05",-79.864229,-2.074317,43.216,2.005,21.554,0101000020E61000004ED026874FF753C06F4BE482339800C0,V
22393,132,568,"2021-02-01 08:41:43.14-05",-79.87385,-2.074427,35.085,2.001,17.534,0101000020E610000004E78C28EDF753C0E083D72E6D9800C0,V
14766,318,276,"2021-03-09 03:01:24-05",-79.873757,-2.080492,21.536,1.97,10.932,0101000020E6100000ABE97AA2EBF753C091B75CFDD8A400C0,V
24451,134,224,"2021-02-01 08:41:30.06-05",-79.892327,-2.131814,16.276,2.015,8.077,0101000020E61000009E95B4E21BF953C0533D997FF40D01C0,V
24402,360,969,"2021-03-12 08:44:39-05",-79.897023,-2.185305,0.763,1.964,0.388,0101000020E6100000A13028D368F953C041481630817B01C0,C
68775,171,111,"2021-02-01 08:41:25.312-05",-79.870459,-2.124719,53.648,2.001,26.811,0101000020E61000009160AA99B5F753C0C284D1AC6CFF00C0,V
12643,254,28,"2021-02-24 06:04:27-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
12800,255,40,"2021-02-24 06:05:07-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
102730,199,438,"2021-02-01 08:41:38.233-05",-79.844625,-2.073481,18.535,1.992,9.304,0101000020E6100000931804560EF653C0DE04DF347D9600C0,V
12735,124,518,"2021-02-01 08:41:41.273-05",-79.863284,-2.074464,45.393,1.999,22.708,0101000020E61000003ECA880B40F753C0B2D5E594809800C0,V
52653,157,803,"2021-02-01 08:41:52.365-05",-79.883062,-2.127244,12.499,2.001,6.246,0101000020E6100000C8957A1684F853C0D6E59480980401C0,V
24757,366,30,"2021-03-12 09:20:16-05",-79.896569,-2.152363,17.2,2.109,8.155,0101000020E6100000E066F16261F953C0ADF6B0170A3801C0,C
101709,198,618,"2021-02-01 08:41:45.18-05",-79.873622,-2.085164,34.289,1.994,17.196,0101000020E61000003BC43F6CE9F753C0525F96766AAE00C0,V
82834,182,959,"2021-02-01 08:41:58.235-05",-79.884014,-2.143052,22.457,1.986,11.308,0101000020E610000031CD74AF93F853C0E6046D72F82401C0,V
37043,144,806,"2021-02-01 08:41:52.477-05",-79.8833,-2.127437,4.079,1.992,2.048,0101000020E6100000A323B9FC87F853C01F679AB0FD0401C0,V
40897,147,1057,"2021-02-01 08:42:01.934-05",-79.8893,-2.15967,32.387,1.998,16.209,0101000020E61000004D158C4AEAF853C0F437A110014701C0,V
61017,164,760,"2021-02-01 08:41:50.656-05",-79.869074,-2.123867,41.426,1.993,20.785,0101000020E610000073F38DE89EF753C0D76D50FBADFD00C0,V
101650,198,559,"2021-02-01 08:41:42.806-05",-79.87335,-2.073049,11.957,2.011,5.945,0101000020E61000008BFD65F7E4F753C0460BD0B69A9500C0,V
17542,128,521,"2021-02-01 08:41:41.385-05",-79.864492,-2.074306,47.023,1.981,23.737,0101000020E6100000D5E940D653F753C0302C7FBE2D9800C0,V
118616,212,711,"2021-02-01 08:41:48.728-05",-79.870964,-2.112435,35.329,2.003,17.638,0101000020E610000093FFC9DFBDF753C0F5673F5244E600C0,V
30504,383,27,"2021-03-12 12:14:23-05",-79.905831,-2.120036,0.256,3.229,0.079,0101000020E6100000FE2C9622F9F953C0C2BD326FD5F500C0,C
76766,177,896,"2021-02-01 08:41:55.83-05",-79.883879,-2.131597,15.493,1.999,7.75,0101000020E6100000C1A7397991F853C082035ABA820D01C0,V
46334,152,489,"2021-02-01 08:41:40.187-05",-79.855335,-2.07497,24.627,1.999,12.32,0101000020E6100000F20703CFBDF653C0EF7211DF899900C0,V
80036,180,563,"2021-02-01 08:41:42.954-05",-79.873727,-2.073285,22.411,1.999,11.211,0101000020E610000076A8A624EBF753C0834C3272169600C0,V
82980,182,1105,"2021-02-01 08:42:03.724-05",-79.893252,-2.167702,7.669,2,3.834,0101000020E61000008BC56F0A2BF953C053CA6B25745701C0,V
8429,65,293,"2021-02-04 08:06:06-05",-79.84488,-2.073785,16.371,1.79,9.146,0101000020E6100000D942908312F653C09E7B0F971C9700C0,C
83169,183,93,"2021-02-01 08:41:24.62-05",-79.866035,-2.121181,37.042,1.99,18.614,0101000020E61000003F8C101E6DF753C0302C7FBE2DF800C0,V
108958,204,661,"2021-02-01 08:41:46.87-05",-79.874082,-2.098269,34.1,2.001,17.041,0101000020E61000006D01A1F5F0F753C05CAFE94141C900C0,V
109362,204,1065,"2021-02-01 08:42:02.231-05",-79.890407,-2.16159,30.13,2.015,14.953,0101000020E61000004948A46DFCF853C097E2AAB2EF4A01C0,V
16023,127,203,"2021-02-01 08:41:29.046-05",-79.890779,-2.133167,22.079,1.983,11.134,0101000020E6100000AB3DEC8502F953C05F402FDCB91001C0,V
18871,338,20,"2021-03-12 04:59:48-05",-79.8984542,-2.1824197,1,1,1,0101000020E61000000C7D0B4680F953C0472BAD75987501C0,O
130881,222,966,"2021-02-01 08:41:58.516-05",-79.884352,-2.143695,0.261,2.025,0.129,0101000020E6100000BE89213999F853C02ECA6C90492601C0,V
126784,219,472,"2021-02-01 08:41:39.509-05",-79.850627,-2.074559,24.679,2.004,12.315,0101000020E61000000E863AAC70F653C0CEFA9463B29800C0,V
4853,58,347,"2021-02-04 03:47:29-05",-79.873882,-2.094512,11.86,1.993,5.951,0101000020E610000009A4C4AEEDF753C0ECA2E8818FC100C0,V
129387,221,673,"2021-02-01 08:41:47.32-05",-79.873659,-2.102185,19.686,1.995,9.867,0101000020E6100000CA367007EAF753C05322895E46D100C0,V
68964,171,300,"2021-02-01 08:41:32.998-05",-79.894634,-2.13046,18.086,1.988,9.097,0101000020E6100000F0F8F6AE41F953C0417DCB9C2E0B01C0,V
28081,375,697,"2021-03-12 11:17:01-05",-79.94943,-2.124655,26.495,1.997,13.267,0101000020E6100000D8F50B76C3FC53C05743E21E4BFF00C0,V
55581,160,128,"2021-02-01 08:41:25.976-05",-79.877405,-2.126122,38.397,1.994,19.256,0101000020E610000033164D6727F853C0EB724A404C0201C0,V
34767,142,932,"2021-02-01 08:41:57.167-05",-79.881944,-2.137279,14.46,1.964,7.362,0101000020E6100000D2393FC571F853C0B16B7BBB251901C0,V
111350,206,651,"2021-02-01 08:41:46.408-05",-79.873982,-2.095679,27.828,2.005,13.879,0101000020E6100000BBD23252EFF753C0D74FFF59F3C300C0,V
119631,213,525,"2021-02-01 08:41:41.533-05",-79.866167,-2.07408,46.833,1.992,23.51,0101000020E6100000F777B6476FF753C02B4D4A41B79700C0,V
31536,140,103,"2021-02-01 08:41:24.995-05",-79.867359,-2.122882,41.981,1.999,21.001,0101000020E61000000AB952CF82F753C0F722DA8EA9FB00C0,V
38054,145,616,"2021-02-01 08:41:45.058-05",-79.873627,-2.084614,30.951,1.997,15.498,0101000020E6100000C4793881E9F753C01C45D61A4AAD00C0,V
20342,347,47,"2021-03-12 05:37:53-05",-79.90025,-2.24304,163.362,25.506,6.404,0101000020E6100000560E2DB29DF953C06FF59CF4BEF101C0,C
14845,318,314,"2021-03-09 03:01:24-05",-79.873547,-2.087967,52.335,1.992,26.272,0101000020E61000003621AD31E8F753C09204E10A28B400C0,V
121344,214,1037,"2021-02-01 08:42:01.18-05",-79.886865,-2.155469,25.906,2,12.953,0101000020E6100000E4BD6A65C2F853C0A855F487663E01C0,V
9226,68,234,"2021-02-05 03:44:06-05",-79.871094,-2.073364,0.262,2.001,0.13,0101000020E61000007A6F0C01C0F753C045A165DD3F9600C0,C
28782,374,1115,"2021-03-12 11:17:01-05",-79.910089,-2.1477,4.141,2.003,2.067,0101000020E6100000C2DCEEE53EFA53C01FF46C567D2E01C0,V
127564,220,51,"2021-02-01 08:41:23.041-05",-79.872469,-2.107171,19.422,1.997,9.726,0101000020E610000086713788D6F753C00EA320787CDB00C0,V
41776,148,735,"2021-02-01 08:41:49.676-05",-79.8673,-2.118947,39.234,1.995,19.666,0101000020E610000088F4DBD781F753C093A8177C9AF300C0,V
46101,152,256,"2021-02-01 08:41:31.258-05",-79.895857,-2.131992,5.635,1.988,2.834,0101000020E6100000223999B855F953C047AB5AD2510E01C0,V
43941,150,498,"2021-02-01 08:41:40.523-05",-79.857057,-2.074807,30.93,2.008,15.403,0101000020E6100000B4739A05DAF653C050189469349900C0,V
19855,130,432,"2021-02-01 08:41:38.006-05",-79.843817,-2.072974,32.087,2.001,16.035,0101000020E6100000C4B3041901F653C09BAA7B64739500C0,V
18983,129,761,"2021-02-01 08:41:50.693-05",-79.869379,-2.12406,41.999,1.994,21.062,0101000020E61000001135D1E7A3F753C020EF552B13FE00C0,V
13761,263,105,"2021-02-24 06:06:57-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
25974,135,546,"2021-02-01 08:41:42.319-05",-79.87191,-2.073255,15.851,2.003,7.913,0101000020E61000008BC3995FCDF753C0D925AAB7069600C0,V
49843,155,395,"2021-02-01 08:41:36.559-05",-79.838705,-2.072447,31.823,2.001,15.903,0101000020E6100000787FBC57ADF553C0E78BBD175F9400C0,V
28045,137,215,"2021-02-01 08:41:29.701-05",-79.89179,-2.131974,19.678,2.049,9.604,0101000020E610000097395D1613F953C0E1606F62480E01C0,V
18816,336,74,"2021-03-12 04:27:07-05",-79.8984542,-2.1772747,1,1,1,0101000020E61000000C7D0B4680F953C0044477FF0E6B01C0,O
103168,199,876,"2021-02-01 08:41:55.09-05",-79.885972,-2.129587,17.583,1.985,8.858,0101000020E6100000FD4AE7C3B3F853C0DEE4B7E8640901C0,V
30315,139,83,"2021-02-01 08:41:24.241-05",-79.86798,-2.117577,54.731,1.985,27.572,0101000020E61000004165FCFB8CF753C02618CE35CCF000C0,V
129156,221,442,"2021-02-01 08:41:38.381-05",-79.845257,-2.073709,27.22,2,13.61,0101000020E6100000C4EDD0B018F653C0EE5D83BEF49600C0,V
65461,168,400,"2021-02-01 08:41:36.75-05",-79.840104,-2.072274,7.059,2.013,3.507,0101000020E6100000484F9143C4F553C010CF1264049400C0,V
94111,192,226,"2021-02-01 08:41:30.134-05",-79.89258,-2.132032,24.557,1.974,12.44,0101000020E61000001344DD0720F953C02B3410CB660E01C0,V
105378,201,684,"2021-02-01 08:41:47.727-05",-79.873097,-2.104501,32.528,2.008,16.199,0101000020E6100000164F3DD2E0F753C0C231CB9E04D600C0,V
15314,126,695,"2021-02-01 08:41:48.136-05",-79.872417,-2.107412,35.372,2.004,17.651,0101000020E61000005DDE1CAED5F753C0689599D2FADB00C0,V
28180,374,808,"2021-03-12 11:17:01-05",-79.947722,-2.107172,36.701,0.276,132.977,0101000020E6100000C8EC2C7AA7FC53C0136058FE7CDB00C0,V
854,22,690,"2021-02-01 08:41:47.95-05",-79.872739,-2.106144,26.698,1.979,13.49,0101000020E610000066BCADF4DAF753C03F55850662D900C0,V
34709,142,874,"2021-02-01 08:41:54.996-05",-79.886029,-2.129562,4.044,2.011,2.011,0101000020E6100000AF93FAB2B4F853C0506F46CD570901C0,V
55220,159,968,"2021-02-01 08:41:58.59-05",-79.88435,-2.143702,0.585,35.384,0.016,0101000020E6100000ED0DBE3099F853C056F5F23B4D2601C0,V
108226,203,1130,"2021-02-01 08:42:05.026-05",-79.89509,-2.166879,3.526,2.04,1.728,0101000020E6100000813E912749F953C00D1D3BA8C45501C0,V
69243,171,579,"2021-02-01 08:41:43.551-05",-79.873815,-2.078235,37.817,1.996,18.946,0101000020E610000045F0BF95ECF753C07138F3AB39A000C0,V
28961,137,1131,"2021-02-01 08:42:05.063-05",-79.89509,-2.166875,6.311,2.001,3.154,0101000020E6100000813E912749F953C0F6285C8FC25501C0,V
67451,169,1189,"2021-02-01 08:42:07.231-05",-79.895482,-2.163465,1.824,2.001,0.911,0101000020E6100000070ABC934FF953C03B53E8BCC64E01C0,V
50006,155,558,"2021-02-01 08:41:42.769-05",-79.873179,-2.073077,16.122,2.001,8.057,0101000020E610000074232C2AE2F753C0E5B7E864A99500C0,V
135799,226,1080,"2021-02-01 08:42:02.786-05",-79.892202,-2.164719,19.645,2.009,9.778,0101000020E610000040DB6AD619F953C0143DF031585101C0,V
129594,221,880,"2021-02-01 08:41:55.239-05",-79.885542,-2.129355,18.083,2.009,9.001,0101000020E6100000014F5AB8ACF853C0B7973446EB0801C0,V
18664,333,5,"2021-03-12 03:52:21-05",-79.897425,-2.182157,1,1,1,0101000020E6100000386744696FF953C058E6ADBA0E7501C0,O
38642,146,3,"2021-02-01 08:41:21.217-05",-79.873924,-2.095529,13.804,2.141,6.447,0101000020E610000021CCED5EEEF753C0828E56B5A4C300C0,V
67223,169,961,"2021-02-01 08:41:58.309-05",-79.884219,-2.143445,9.883,2.009,4.919,0101000020E61000001EE0490B97F853C0A032FE7DC62501C0,V
24381,134,154,"2021-02-01 08:41:27.081-05",-79.884689,-2.128549,19.477,2.027,9.609,0101000020E610000061889CBE9EF853C0D177B7B2440701C0,V
57408,161,754,"2021-02-01 08:41:50.435-05",-79.867449,-2.122862,32.498,1.998,16.265,0101000020E6100000AA7CCF4884F753C0855E7F129FFB00C0,V
133155,224,838,"2021-02-01 08:41:53.661-05",-79.884535,-2.128444,0.37,2.003,0.184,0101000020E6100000B64AB0389CF853C07CF0DAA50D0701C0,V
40051,147,211,"2021-02-01 08:41:29.345-05",-79.8914,-2.132642,19.422,2.001,9.706,0101000020E6100000E2E995B20CF953C0B79BE09BA60F01C0,V
8997,68,5,"2021-02-05 03:44:06-05",-79.831882,-2.068642,10.324,2.027,5.093,0101000020E61000006308008E3DF553C0670E492D948C00C0,C
23161,133,135,"2021-02-01 08:41:26.239-05",-79.879742,-2.126449,36.042,2,18.021,0101000020E6100000BABA63B14DF853C02EE57CB1F70201C0,V
86532,185,1054,"2021-02-01 08:42:01.824-05",-79.888892,-2.158947,30.361,1.993,15.234,0101000020E6100000446B459BE3F853C0E5603601864501C0,V
80117,180,644,"2021-02-01 08:41:46.148-05",-79.873877,-2.093624,35.815,1.991,17.988,0101000020E610000080EECB99EDF753C034F790F0BDBF00C0,V
28209,375,762,"2021-03-12 11:17:01-05",-79.947834,-2.115339,30.391,2.035,14.934,0101000020E61000005C02F04FA9FC53C073A087DA36EC00C0,V
9579,68,587,"2021-02-05 03:44:06-05",-79.884432,-2.143722,4.831,2.012,2.401,0101000020E61000004CE2AC889AF853C0C7B94DB8572601C0,C
4473,45,2,"2021-02-03 08:31:45-05",-79.920379,-2.087354,0.668,1.997,0.334,0101000020E6100000363B527DE7FA53C0F56569A7E6B200C0,O
53449,158,398,"2021-02-01 08:41:36.675-05",-79.839559,-2.072322,28.57,2.005,14.249,0101000020E6100000FF03AC55BBF553C02140868E1D9400C0,V
69072,171,408,"2021-02-01 08:41:37.063-05",-79.841009,-2.072269,5.383,1.998,2.694,0101000020E610000011A96917D3F553C0F31DFCC4019400C0,V
30621,139,389,"2021-02-01 08:41:36.336-05",-79.837099,-2.072775,28.573,2,14.286,0101000020E6100000EA20AF0793F553C030BB270F0B9500C0,V
86320,185,842,"2021-02-01 08:41:53.811-05",-79.884594,-2.128489,6.165,2.004,3.076,0101000020E6100000390F27309DF853C07C2AA73D250701C0,V
49709,155,261,"2021-02-01 08:41:31.444-05",-79.895742,-2.132132,3.405,2.001,1.702,0101000020E6100000D5E940D653F953C0630AD6389B0E01C0,V
124666,217,756,"2021-02-01 08:41:50.509-05",-79.867944,-2.123162,36.186,2.007,18.03,0101000020E61000009AB0FD648CF753C02FE1D05B3CFC00C0,V
5741,59,365,"2021-02-04 07:17:17-05",-79.873962,-2.095692,24.28,2.025,11.99,0101000020E610000098FC4FFEEEF753C021E9D32AFAC300C0,O
20281,346,78,"2021-03-12 05:37:53-05",-79.89667,-2.198867,20.317,1.998,10.168,0101000020E61000007A53910A63F953C07007EA94479701C0,C
109838,205,340,"2021-02-01 08:41:34.498-05",-79.833607,-2.067771,5.907,1.983,2.979,0101000020E6100000DEAD2CD159F553C00FF0A485CB8A00C0,V
13170,258,117,"2021-02-24 06:06:57-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
56137,160,684,"2021-02-01 08:41:47.727-05",-79.873097,-2.104501,32.528,2.008,16.199,0101000020E6100000164F3DD2E0F753C0C231CB9E04D600C0,V
114222,208,1121,"2021-02-01 08:42:04.424-05",-79.895159,-2.16789,13.54,2.011,6.733,0101000020E6100000166EF9484AF953C0809A5AB6D65701C0,V
111366,206,667,"2021-02-01 08:41:47.097-05",-79.87399,-2.100245,39.312,1.987,19.785,0101000020E6100000FDC1C073EFF753C03EB324404DCD00C0,V
11761,123,745,"2021-02-01 08:41:50.098-05",-79.865829,-2.121685,19.728,2.003,9.849,0101000020E61000006BBB09BE69F753C0614F3BFC35F900C0,V
27437,136,808,"2021-02-01 08:41:52.55-05",-79.883375,-2.1275,0.667,1.996,0.334,0101000020E6100000A8C64B3789F853C085EB51B81E0501C0,V
72927,174,660,"2021-02-01 08:41:46.833-05",-79.874079,-2.097975,33.173,1.999,16.594,0101000020E6100000B4C70BE9F0F753C0D49AE61DA7C800C0,V
80279,180,806,"2021-02-01 08:41:52.477-05",-79.8833,-2.127437,4.079,1.992,2.048,0101000020E6100000A323B9FC87F853C01F679AB0FD0401C0,V
