id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
28546,375,925,"2021-03-12 11:17:01-05",-79.938059,-2.083675,9.916,1.977,5.016,0101000020E6100000FBAD9D2809FC53C041F163CC5DAB00C0,V
24849,366,103,"2021-03-12 09:20:16-05",-79.898336,-2.162132,1.093,1.909,0.572,0101000020E6100000723447567EF953C0A114ADDC0B4C01C0,C
21944,356,49,"2021-03-12 08:22:03-05",-79.924429,-2.207835,0.769,1.955,0.393,0101000020E6100000569E40D829FB53C09AB67F65A5A901C0,C
37646,393,871,"2021-03-22 01:53:42-05",-80.33252,-2.376394,51.868,1.99,26.064,0101000020E61000000551F701481554C0F54883DBDA0203C0,M
19500,340,336,"2021-03-12 05:09:58-05",-79.903985,-2.199668,18.701,1.554,12.034,0101000020E6100000C6C4E6E3DAF953C03A765089EB9801C0,C
30698,383,125,"2021-03-12 12:14:23-05",-79.898027,-2.161776,1.89,1.999,0.945,0101000020E610000033FB3C4679F953C0B9382A37514B01C0,C
33115,386,135,"2021-03-15 05:53:35-05",-79.93235,-2.117558,3.625,2.999,1.208,0101000020E61000003D9B559FABFB53C0BA10AB3FC2F000C0,R
15303,319,480,"2021-03-09 03:01:24-05",-79.876302,-2.125932,43.898,1.997,21.982,0101000020E6100000D7DAFB5415F853C0B328ECA2E80101C0,V
37163,394,559,"2021-03-22 01:53:42-05",-80.234764,-2.298564,54.911,1.996,27.51,0101000020E6100000CD91955F060F54C0821ABE85756302C0,M
30880,382,282,"2021-03-12 12:14:23-05",-79.897779,-2.17751,2.875,1.986,1.447,0101000020E610000047020D3675F953C024B4E55C8A6B01C0,C
31679,385,270,"2021-03-15 03:07:32-05",-79.873917,-2.075699,43.385,1.985,21.856,0101000020E6100000C89A9141EEF753C020B8CA13089B00C0,M
32196,385,526,"2021-03-15 03:07:32-05",-79.885065,-2.129069,18.077,1.996,9.057,0101000020E61000006475ABE7A4F853C05D6BEF53550801C0,M
12475,252,27,"2021-02-24 06:04:26-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
38227,393,1156,"2021-03-22 01:53:42-05",-79.840337,-2.072282,2.833,2.003,1.414,0101000020E61000009A27D714C8F553C03DB7D095089400C0,M
28727,375,1015,"2021-03-12 11:17:01-05",-79.946649,-2.08549,10.044,1.982,5.067,0101000020E6100000A1F2AFE595FC53C09014916115AF00C0,V
27268,374,358,"2021-03-12 11:17:01-05",-79.939362,-2.23396,22.691,2.04,11.123,0101000020E6100000BB46CB811EFC53C0C993A46B26DF01C0,V
19980,340,573,"2021-03-12 05:09:58-05",-79.89299,-2.186879,5.897,1.934,3.049,0101000020E6100000EC6987BF26F953C03579CA6ABA7E01C0,C
33365,387,196,"2021-03-15 05:53:35-05",-79.93168,-2.126491,5.836,2.008,2.906,0101000020E6100000969526A5A0FB53C01DE8A1B60D0301C0,R
38143,394,1053,"2021-03-22 01:53:42-05",-79.832934,-2.068284,8.897,2.016,4.413,0101000020E61000007E6E68CA4EF553C073B8567BD88B00C0,M
25731,370,115,"2021-03-12 10:14:03-05",-79.905267,-2.188245,23.922,2.028,11.795,0101000020E610000079C9FFE4EFF953C08C153598868101C0,C
11840,121,433,"2021-02-17 02:54:51-05",-79.865829,-2.12197,25.347,1.998,12.686,0101000020E61000006BBB09BE69F753C0B6BE4868CBF900C0,V
24568,362,47,"2021-03-12 09:10:56-05",-79.899592,-2.171076,1.282,1.993,0.643,0101000020E610000091EF52EA92F953C0410B09185D5E01C0,O
26525,372,96,"2021-03-12 11:03:27-05",-79.895748,-2.180191,0.79,1.717,0.46,0101000020E6100000465D6BEF53F953C0AF44A0FA077101C0,C
37932,394,941,"2021-03-22 01:53:42-05",-80.35916,-2.389029,50.41,2.005,25.142,0101000020E61000000282397AFC1654C08E90813CBB1C03C0,M
38984,393,1536,"2021-03-22 01:53:42-05",-79.873161,-2.125497,38.293,2,19.146,0101000020E610000021C9ACDEE1F753C00AF83592040101C0,M
15024,319,341,"2021-03-09 03:01:24-05",-79.873895,-2.094271,28.403,1.982,14.33,0101000020E6100000D4484BE5EDF753C092B06F2711C100C0,V
14715,319,187,"2021-03-09 03:01:24-05",-79.853749,-2.075692,45.647,1.992,22.915,0101000020E6100000887FD8D2A3F653C0F88C4468049B00C0,V
39494,400,16,"2021-03-26 01:00:57-05",-79.920385,-2.087309,1.31,1.991,0.658,0101000020E6100000A7AE7C96E7FA53C0F52B9D0FCFB200C0,O
24862,367,26,"2021-03-12 09:20:16-05",-79.896991,-2.151529,25.466,1.796,14.179,0101000020E61000009B73F04C68F953C0282A1BD6543601C0,C
26402,372,1,"2021-03-12 11:03:27-05",-79.876381,-2.181295,0.265,0.99,0.268,0101000020E61000007D7555A016F853C0336DFFCA4A7301C0,C
18547,332,61,"2021-03-12 03:13:19-05",-79.898639,-2.17279,18.392,2.004,9.177,0101000020E610000040FA264D83F953C0529B38B9DF6101C0,V
36349,393,218,"2021-03-22 01:53:42-05",-80.117637,-2.239827,44.582,2.005,22.235,0101000020E61000002CF3565D870754C014950D6B2AEB01C0,M
11006,108,2,"2021-02-14 15:21:30-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,O
32974,387,1,"2021-03-15 05:53:35-05",-79.933309,-2.112389,5.741,1.982,2.897,0101000020E6100000FF03AC55BBFB53C0EF703B342CE600C0,R
39435,398,5,"2021-03-25 13:30:03-05",-79.92784,-2.1230282,1,1,1,0101000020E6100000ECFA05BB61FB53C0CFE27B35F6FB00C0,O
17917,329,579,"2021-03-12 02:59:25-05",-79.885549,-2.145735,19.143,2,9.571,0101000020E61000005A80B6D5ACF853C07C0F971C772A01C0,V
20910,352,194,"2021-03-12 07:50:19-05",-79.905169,-2.179964,30.399,2.015,15.086,0101000020E61000009816F549EEF953C0A4A833F7907001C0,V
25338,367,268,"2021-03-12 09:20:16-05",-79.901408,-2.172184,18.557,1.737,10.683,0101000020E610000094162EABB0F953C0DD274701A26001C0,C
38867,394,1413,"2021-03-22 01:53:42-05",-79.873949,-2.096505,9.097,2.003,4.542,0101000020E6100000CD57C9C7EEF753C02F34D769A4C500C0,M
29872,380,67,"2021-03-12 11:43:13-05",-79.890451,-2.099462,38.898,2,19.449,0101000020E610000031EC3026FDF853C0DA8EA9BBB2CB00C0,V
28538,375,921,"2021-03-12 11:17:01-05",-79.93741,-2.083362,21.569,1.915,11.263,0101000020E6100000603C8386FEFB53C04ED53DB2B9AA00C0,V
17440,328,399,"2021-03-12 02:59:25-05",-79.866629,-2.120162,43.95,2.068,21.252,0101000020E6100000F9307BD976F753C08FC6A17E17F600C0,V
18420,331,73,"2021-03-12 03:13:19-05",-79.89829,-2.17463,20.97,2,10.485,0101000020E6100000BA1457957DF953C02F34D769A46501C0,V
27091,374,269,"2021-03-12 11:17:01-05",-79.923237,-2.238934,12.965,2.016,6.431,0101000020E6100000425DA45016FB53C03F389F3A56E901C0,V
30989,382,336,"2021-03-12 12:14:23-05",-79.897111,-2.179474,14.256,2.011,7.089,0101000020E6100000707841446AF953C0C2DB8310906F01C0,C
27877,374,659,"2021-03-12 11:17:01-05",-79.947414,-2.134252,30.6,2.082,14.697,0101000020E61000007171546EA2FC53C078616BB6F21201C0,V
28369,374,905,"2021-03-12 11:17:01-05",-79.939614,-2.082552,23.47,1.983,11.835,0101000020E61000004837C2A222FC53C051C1E10511A900C0,V
13810,263,154,"2021-02-24 06:07:01-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
11052,121,8,"2021-02-17 02:54:51-05",-79.832539,-2.068927,6.862,2.032,3.377,0101000020E61000004069A85148F553C0BB7D5699298D00C0,V
36392,394,176,"2021-03-22 01:53:42-05",-80.101264,-2.231994,51.911,1.994,26.033,0101000020E6100000C710001C7B0654C01FF296AB1FDB01C0,M
19053,340,117,"2021-03-12 05:09:58-05",-79.931878,-2.193534,16.439,1.766,9.308,0101000020E610000029779FE3A3FB53C00150C58D5B8C01C0,C
18764,337,17,"2021-03-12 04:23:33-05",-79.8970547,-2.1823971,1,1,1,0101000020E610000047CE1D5869F953C0FA145B9C8C7501C0,O
24460,360,998,"2021-03-12 08:44:39-05",-79.897112,-2.185172,2.326,36.877,0.063,0101000020E6100000593673486AF953C04D1421753B7B01C0,C
20786,352,131,"2021-03-12 07:50:19-05",-79.917214,-2.171439,20.827,1.945,10.708,0101000020E6100000BC5B59A2B3FA53C0511212691B5F01C0,V
15643,318,713,"2021-03-09 03:01:24-05",-79.885762,-2.14628,0.741,2,0.37,0101000020E610000088821953B0F853C0967840D9942B01C0,V
35092,392,365,"2021-03-20 03:49:00-05",-79.924044,-2.078174,16.995,1.992,8.531,0101000020E61000002904728923FB53C0172EABB019A000C0,V
22448,356,311,"2021-03-12 08:22:03-05",-79.897147,-2.18502,0.287,1.95,0.147,0101000020E6100000172D40DB6AF953C0EDD808C4EB7A01C0,C
22691,361,48,"2021-03-12 08:44:39-05",-79.91678,-2.219388,17.333,1.971,8.794,0101000020E61000001F680586ACFA53C02B14E97E4EC101C0,C
27820,374,633,"2021-03-12 11:17:01-05",-79.945685,-2.142555,39.702,2.009,19.762,0101000020E610000056D4601A86FC53C0DD0C37E0F32301C0,V
19633,340,402,"2021-03-12 05:09:58-05",-79.898517,-2.201072,7.311,1.729,4.228,0101000020E61000009A79724D81F953C0682101A3CB9B01C0,C
14508,319,79,"2021-03-09 03:01:24-05",-79.835399,-2.073244,29.43,1.995,14.752,0101000020E61000001C075E2D77F553C09A0645F3009600C0,V
37021,393,557,"2021-03-22 01:53:42-05",-80.23404,-2.29794,52.783,1.986,26.577,0101000020E61000002C7DE882FA0E54C0A75CE15D2E6202C0,M
24976,366,165,"2021-03-12 09:20:16-05",-79.895773,-2.166537,11.418,1.683,6.784,0101000020E6100000F3E8465854F953C07497C459115501C0,C
17844,329,541,"2021-03-12 02:59:25-05",-79.881985,-2.136577,24.717,2.065,11.969,0101000020E610000001A4367172F853C01A16A3AEB51701C0,V
32486,384,734,"2021-03-15 03:07:32-05",-79.890559,-2.161867,24.224,1.999,12.118,0101000020E6100000240A2DEBFEF853C0BE69FAEC804B01C0,M
36928,393,510,"2021-03-22 01:53:42-05",-80.216794,-2.292837,33.063,1.989,16.623,0101000020E610000004FEF0F3DF0D54C05378D0ECBA5702C0,M
36963,393,528,"2021-03-22 01:53:42-05",-80.223232,-2.293214,39.602,2.043,19.384,0101000020E6100000ECDADE6E490E54C0B2D5E594805802C0,M
25431,367,330,"2021-03-12 09:20:16-05",-79.896939,-2.180435,2.185,1.315,1.661,0101000020E610000072E0D57267F953C01A6EC0E7877101C0,C
37159,394,557,"2021-03-22 01:53:42-05",-80.23404,-2.29794,52.783,1.986,26.577,0101000020E61000002C7DE882FA0E54C0A75CE15D2E6202C0,M
16032,318,908,"2021-03-09 03:01:24-05",-79.894947,-2.167919,9.169,2.013,4.555,0101000020E6100000D029C8CF46F953C02504ABEAE55701C0,V
15180,319,419,"2021-03-09 03:01:24-05",-79.870389,-2.113412,39.9,2.005,19.9,0101000020E610000015731074B4F753C0A7CAF78C44E800C0,V
23558,360,547,"2021-03-12 08:44:39-05",-79.897037,-2.20037,2.526,1.997,1.265,0101000020E61000005393E00D69F953C0D1CB28965B9A01C0,C
31816,385,337,"2021-03-15 03:07:32-05",-79.873939,-2.094569,24.469,2.001,12.228,0101000020E6100000BBECD79DEEF753C030B95164ADC100C0,M
35656,391,706,"2021-03-20 03:49:00-05",-79.94516,-2.175339,46.297,2.005,23.091,0101000020E6100000315F5E807DFC53C0EEB43522186701C0,V
16657,326,225,"2021-03-12 02:34:03-05",-79.885242,-2.18364,5.125,1.998,2.565,0101000020E6100000ECC20FCEA7F853C047E6913F187801C0,V
28410,375,861,"2021-03-12 11:17:01-05",-79.947879,-2.090302,38.927,2.003,19.434,0101000020E61000002C64AE0CAAFC53C06D1B4641F0B800C0,V
32861,385,866,"2021-03-15 03:07:32-05",-79.895327,-2.164701,2.408,1.978,1.217,0101000020E6100000730E9E094DF953C0AEF204C24E5101C0,M
16649,326,221,"2021-03-12 02:34:03-05",-79.885038,-2.183681,20.54,1.982,10.363,0101000020E6100000E76D6C76A4F853C0302C7FBE2D7801C0,V
23249,360,395,"2021-03-12 08:44:39-05",-79.900105,-2.210176,7.393,0.34,21.746,0101000020E6100000D47D00529BF953C0973B33C170AE01C0,C
29314,375,1328,"2021-03-12 11:17:01-05",-79.90422,-2.172407,9.445,2.001,4.72,0101000020E6100000E71890BDDEF953C0D1CFD4EB166101C0,V
37621,394,786,"2021-03-22 01:53:42-05",-80.297662,-2.362959,49.873,2.013,24.775,0101000020E6100000C4D0EAE40C1354C0984F560C57E702C0,M
32262,385,560,"2021-03-15 03:07:32-05",-79.882222,-2.133882,40.034,1.998,20.037,0101000020E6100000F373435376F853C0402FDCB9301201C0,M
21544,351,587,"2021-03-12 07:50:19-05",-79.897078,-2.182301,3.795,1.998,1.899,0101000020E610000082FDD7B969F953C08A39083A5A7501C0,V
16783,328,70,"2021-03-12 02:59:25-05",-79.834792,-2.072992,6.745,2.009,3.357,0101000020E610000098BD6C3B6DF553C002F566D47C9500C0,V
19510,340,342,"2021-03-12 05:09:58-05",-79.9035,-2.199797,5.028,1.773,2.836,0101000020E6100000E7FBA9F1D2F953C017B6662B2F9901C0,C
14517,318,155,"2021-03-09 03:01:24-05",-79.846709,-2.073914,34.759,2.013,17.267,0101000020E6100000A60EF27A30F653C07BBB2539609700C0,V
24012,361,716,"2021-03-12 08:44:39-05",-79.893036,-2.187157,14.769,2.001,7.381,0101000020E6100000A489778027F953C062BD512B4C7F01C0,C
17882,328,611,"2021-03-12 02:59:25-05",-79.886589,-2.150157,11.174,1.998,5.593,0101000020E610000093FFC9DFBDF853C0B01F6283853301C0,V
33664,387,357,"2021-03-15 05:53:35-05",-79.922747,-2.166098,11.149,1.984,5.619,0101000020E6100000DBDE6E490EFB53C0B4722F302B5401C0,R
26360,371,371,"2021-03-12 10:14:03-05",-79.895476,-2.183433,0.812,2.013,0.403,0101000020E61000009696917A4FF953C0AE0E80B8AB7701C0,C
25032,366,192,"2021-03-12 09:20:16-05",-79.898207,-2.170081,18.867,1.739,10.849,0101000020E6100000738236397CF953C0295E656D535C01C0,C
12413,249,19,"2021-02-24 05:54:26-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
12368,246,15,"2021-02-24 05:42:43-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,O
30728,383,140,"2021-03-12 12:14:23-05",-79.896575,-2.167781,18.347,2.017,9.096,0101000020E610000051DA1B7C61F953C0151F9F909D5701C0,C
22605,360,77,"2021-03-12 08:44:39-05",-79.913827,-2.21848,10.508,2.025,5.189,0101000020E6100000EACC3D247CFA53C001A4367172BF01C0,C
16956,329,91,"2021-03-12 02:59:25-05",-79.83799,-2.07255,36.232,1.997,18.143,0101000020E61000000118CFA0A1F553C031992A18959400C0,V
29493,376,97,"2021-03-12 11:23:02-05",-79.905572,-2.19645,19.687,1.997,9.858,0101000020E6100000180B43E4F4F953C0C364AA60549201C0,C
11664,121,344,"2021-02-17 02:54:51-05",-79.874034,-2.098707,42.127,1.993,21.137,0101000020E6100000E4654D2CF0F753C0161747E526CA00C0,V
17021,328,188,"2021-03-12 02:59:25-05",-79.8564,-2.074537,24.542,2.011,12.204,0101000020E6100000D712F241CFF653C051BCCADAA69800C0,V
13725,263,69,"2021-02-24 06:06:55-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
18863,338,12,"2021-03-12 04:53:31-05",-79.8984542,-2.1824197,1,1,1,0101000020E61000000C7D0B4680F953C0472BAD75987501C0,O
27521,375,413,"2021-03-12 11:17:01-05",-79.952617,-2.229872,48.496,5.049,9.605,0101000020E610000046274BADF7FC53C0FF209221C7D601C0,V
30047,380,157,"2021-03-12 11:43:13-05",-79.882487,-2.129111,38.372,2,19.186,0101000020E61000004A09C1AA7AF853C04C6E14596B0801C0,V
19383,340,278,"2021-03-12 05:09:58-05",-79.915299,-2.196794,87.656,15.383,5.698,0101000020E6100000F0C3414294FA53C0676490BB089301C0,C
11914,121,470,"2021-02-17 02:54:51-05",-79.879604,-2.126425,47.327,2.004,23.616,0101000020E6100000925B936E4BF853C0A52C431CEB0201C0,V
20201,345,30,"2021-03-12 05:37:41-05",-79.89586,-2.182959,2.573,3.903,0.659,0101000020E6100000DA722EC555F953C027124C35B37601C0,C
33817,389,66,"2021-03-20 03:00:55-05",-79.849067,-2.074104,32.556,2.001,16.27,0101000020E610000039471D1D57F653C0B40584D6C39700C0,V
24897,367,44,"2021-03-12 09:20:16-05",-79.898332,-2.157734,1.991,2.054,0.969,0101000020E6100000D13C80457EF953C0F5BC1B0B0A4301C0,C
28741,375,1022,"2021-03-12 11:17:01-05",-79.947204,-2.08526,10.274,2.009,5.114,0101000020E6100000FCA886FD9EFC53C074417DCB9CAE00C0,V
21035,352,257,"2021-03-12 07:50:19-05",-79.895165,-2.18852,16.276,1.989,8.183,0101000020E610000087E123624AF953C0A72215C6168201C0,V
31237,385,45,"2021-03-15 03:07:32-05",-79.833684,-2.067695,15.015,1.999,7.511,0101000020E6100000B4CC22145BF553C05FD218ADA38A00C0,M
32288,385,573,"2021-03-15 03:07:32-05",-79.881882,-2.137189,16.346,1.994,8.197,0101000020E6100000973B33C170F853C0B1F7E28BF61801C0,M
37786,394,868,"2021-03-22 01:53:42-05",-80.331164,-2.376247,49.566,2.003,24.746,0101000020E610000034677DCA311554C0B2BE81C98D0203C0,M
23190,360,366,"2021-03-12 08:44:39-05",-79.900976,-2.212911,13.681,0.271,50.485,0101000020E6100000C79E3D97A9F953C054ABAFAE0AB401C0,C
15518,318,651,"2021-03-09 03:01:24-05",-79.881872,-2.137915,35.008,2.045,17.118,0101000020E610000085D0419770F853C0D105F52D731A01C0,V
14379,318,86,"2021-03-09 03:01:24-05",-79.836419,-2.072947,14.339,1.995,7.187,0101000020E610000032B08EE387F553C002BB9A3C659500C0,V
14991,318,388,"2021-03-09 03:01:24-05",-79.872992,-2.104747,39.372,1.998,19.706,0101000020E6100000DB6AD619DFF753C039D55A9885D600C0,V
23416,361,417,"2021-03-12 08:44:39-05",-79.899799,-2.209412,16.811,1.971,8.529,0101000020E61000004E7E8B4E96F953C09F1EDB32E0AC01C0,C
38775,393,1431,"2021-03-22 01:53:42-05",-79.873837,-2.10101,39.731,1.968,20.188,0101000020E6100000394206F2ECF753C03B8DB454DECE00C0,M
25951,371,148,"2021-03-12 10:14:03-05",-79.90063,-2.190647,20.056,1.986,10.099,0101000020E6100000FAF202ECA3F953C0E3A430EF718601C0,C
19350,340,261,"2021-03-12 05:09:58-05",-79.916597,-2.196413,16.791,1.785,9.406,0101000020E610000026A77686A9FA53C0F1129CFA409201C0,C
16513,326,158,"2021-03-12 02:34:03-05",-79.863098,-2.13125,44.977,1.998,22.511,0101000020E61000008DCF64FF3CF753C0CDCCCCCCCC0C01C0,V
34166,389,241,"2021-03-20 03:00:55-05",-79.885504,-2.05072,39.278,1.989,19.748,0101000020E61000008A1EF818ACF853C064062AE3DF6700C0,V
38420,393,1252,"2021-03-22 01:53:42-05",-79.854245,-2.075512,29.996,1.989,15.081,0101000020E6100000617138F3ABF653C0F8A41309A69A00C0,M
32189,384,586,"2021-03-15 03:07:32-05",-79.882519,-2.140154,30.913,1.999,15.464,0101000020E610000050C6F8307BF853C08A3A730F091F01C0,M
11092,121,48,"2021-02-17 02:54:51-05",-79.83367,-2.068259,28.725,1.997,14.384,0101000020E6100000016A6AD95AF553C0E542E55FCB8B00C0,V
16875,328,116,"2021-03-12 02:59:25-05",-79.842642,-2.072445,9.431,2.005,4.704,0101000020E61000001B0FB6D8EDF553C0DC114E0B5E9400C0,V
36833,394,396,"2021-03-22 01:53:42-05",-80.179885,-2.272879,52.34,1.998,26.196,0101000020E61000009F02603C830B54C0191F662FDB2E02C0,M
24232,360,885,"2021-03-12 08:44:39-05",-79.896238,-2.185862,4.098,2.041,2.008,0101000020E6100000ADDBA0F65BF953C0A08D5C37A57C01C0,C
31093,384,12,"2021-03-15 03:07:32-05",-79.831911,-2.068957,9.215,1.999,4.61,0101000020E6100000B18BA2073EF553C066A4DE53398D00C0,M
35066,392,352,"2021-03-20 03:49:00-05",-79.923032,-2.077395,30.482,2.001,15.233,0101000020E6100000564ACFF412FB53C0CAFD0E45819E00C0,V
14142,301,3,"2021-02-28 23:15:45-05",-79.86790666666667,-2.1230466666666667,1,1,1,0101000020E6100000145467C88BF753C09FB809E4FFFB00C0,V
21397,351,513,"2021-03-12 07:50:19-05",-79.89626,-2.181529,3.14,1.485,2.114,0101000020E6100000A12DE7525CF953C06534F279C57301C0,V
22810,360,179,"2021-03-12 08:44:39-05",-79.907306,-2.219308,2.469,2.027,1.218,0101000020E6100000BC5D2F4D11FA53C064027E8D24C101C0,C
33335,386,246,"2021-03-15 05:53:35-05",-79.934178,-2.139303,16.986,1.979,8.583,0101000020E610000022A98592C9FB53C0A4E029E44A1D01C0,R
25333,366,341,"2021-03-12 09:20:16-05",-79.897001,-2.180701,1.81,1.334,1.357,0101000020E6100000ADDEE17668F953C002D6AA5D137201C0,C
11607,121,315,"2021-02-17 02:54:51-05",-79.873805,-2.091932,41.353,2.005,20.625,0101000020E61000003485CE6BECF753C0A0A52BD846BC00C0,V
30661,382,174,"2021-03-12 12:14:23-05",-79.898845,-2.171618,20.736,1.994,10.399,0101000020E610000014CB2DAD86F953C04B3D0B42795F01C0,C
35892,391,824,"2021-03-20 03:49:00-05",-79.976744,-2.184107,8.38,2.005,4.179,0101000020E61000001C2444F982FE53C0A6B73F170D7901C0,V
14692,319,175,"2021-03-09 03:01:24-05",-79.850847,-2.074657,16.244,1.998,8.13,0101000020E610000095B9F94674F653C0FC56EBC4E59800C0,V
